fake_code,real_code,bias_type,bias_params,injected_ra_arcsec,injected_dec_arcsec,recovered_mean_ra_arcsec,recovered_mean_dec_arcsec,recovered_rms_ra_arcsec,recovered_rms_dec_arcsec,n_obs,n_objects,recovery_error_ra,recovery_error_dec,detection_snr_ra,detection_snr_dec,detected_ra,detected_dec,scenario,target_station,applied_bias,is_target
AA01,G96,nan,{},0.0,0.0,0.12222465169456026,-0.007404769550533872,0.6588466375063174,0.5643634726491485,11605,99,-0.12222465169456026,0.007404769550533872,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA02,F52,nan,{},0.0,0.0,-0.019200088531423826,0.002769546274718891,0.6028717662367,0.5562275609566634,4365,97,0.019200088531423826,-0.002769546274718891,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA03,703,nan,{},0.0,0.0,0.2857873524509694,-0.018110263515383734,0.895349320904647,0.697343516356633,31218,98,-0.2857873524509694,0.018110263515383734,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA04,691,nan,{},0.0,0.0,-0.04035162934834119,-0.025548661440226335,0.6744831497589727,0.5043414447325185,1893,82,0.04035162934834119,0.025548661440226335,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA05,W84,nan,{},0.0,0.0,-0.208558047576935,0.04361363295053579,0.5324625310721925,0.27760481633357786,137,14,0.208558047576935,-0.04361363295053579,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA06,W68,nan,{},0.0,0.0,0.19238892213443856,-0.010941134481742776,1.1448866599614056,0.8171585389101366,12957,89,-0.19238892213443856,0.010941134481742776,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_timing,AA00,timing,False
AA08,V00,nan,{},0.0,0.0,0.19990466363254447,0.018813669093388132,0.743564031148054,0.4262019720242995,455,58,-0.19990466363254447,-0.018813669093388132,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA00,F51,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0264402461619904,0.0105760984647961,0.013575833746632137,-0.013571285525813583,0.5656278888329493,0.4670421118276178,7520,98,0.012864412415358264,0.024147383990609683,4.053625281059927,1.9637145788618373,True,True,AA00_mag_dep,AA00,mag_dep,True
AA01,G96,nan,{},0.0,0.0,0.1219922553484476,-0.005257720073833016,0.6580625789707908,0.5644600487834254,11605,99,-0.1219922553484476,0.005257720073833016,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA02,F52,nan,{},0.0,0.0,-0.017967238532523102,0.007744509390617004,0.5772408217315972,0.5113835670308341,4341,96,0.017967238532523102,-0.007744509390617004,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA03,703,nan,{},0.0,0.0,0.2912596315333122,-0.024353577153353127,0.9092180113728416,0.7062642967967774,31218,98,-0.2912596315333122,0.024353577153353127,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA04,691,nan,{},0.0,0.0,-0.04369820943556708,-0.026238529778299238,0.6756217424535357,0.5061812833810505,1893,82,0.04369820943556708,0.026238529778299238,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA05,W84,nan,{},0.0,0.0,-0.20915193831416398,0.04086579465520967,0.5313150043856001,0.278838613341991,137,14,0.20915193831416398,-0.04086579465520967,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA06,W68,nan,{},0.0,0.0,0.18336325550264035,-0.02072275536616461,1.1513757939178706,0.820908149253184,12957,89,-0.18336325550264035,0.02072275536616461,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_mag_dep,AA00,mag_dep,False
AA08,V00,nan,{},0.0,0.0,0.19938362575491825,0.01846328390851481,0.7443921854395145,0.42632189122588937,455,58,-0.19938362575491825,-0.01846328390851481,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA00,F51,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.15,0.2375166918958646,0.12600507085719376,0.6075768393575363,0.48063156719416,7520,98,0.012483308104135393,0.023994929142806237,35.68187920330063,27.063744708121895,True,True,AA00_epoch,AA00,epoch,True
AA01,G96,nan,{},0.0,0.0,0.09291672022572005,-0.01467072173307429,0.654660089559886,0.5253216540605575,11605,99,-0.09291672022572005,0.01467072173307429,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA02,F52,nan,{},0.0,0.0,-0.029480869655601157,0.0035068451204180264,0.5735215762505533,0.5063159624590082,4341,96,0.029480869655601157,-0.0035068451204180264,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA03,703,nan,{},0.0,0.0,0.2618216236001983,-0.02933600767277795,0.9144002802523825,0.7136144646018233,31218,98,-0.2618216236001983,0.02933600767277795,0.0,0.0,False,True,AA00_epoch,AA00,epoch,False
AA04,691,nan,{},0.0,0.0,-0.061106552806155255,-0.03321869432644611,0.7023295790305206,0.49467896209750645,1893,82,0.061106552806155255,0.03321869432644611,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA05,W84,nan,{},0.0,0.0,-0.2081006995117687,0.052042397553266055,0.5346584283694573,0.277543394273552,137,14,0.2081006995117687,-0.052042397553266055,0.0,0.0,False,True,AA00_epoch,AA00,epoch,False
AA06,W68,nan,{},0.0,0.0,0.16672576738391934,-0.006765577818268398,1.1367837441464936,0.8141603374633989,12957,89,-0.16672576738391934,0.006765577818268398,0.0,0.0,False,True,AA00_epoch,AA00,epoch,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_epoch,AA00,epoch,False
AA08,V00,nan,{},0.0,0.0,0.20529956147339481,0.021937422508824366,0.7369817273537878,0.43228975056852265,455,58,-0.20529956147339481,-0.021937422508824366,0.0,0.0,False,True,AA00_epoch,AA00,epoch,False
AA00,F51,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",0.0157932605873465,0.0052644201957821,0.0034400791055516364,-0.01868714591715539,0.5963187692913171,0.48032353977257924,7520,98,0.012353181481794866,0.02395156611293749,2.2966892755253046,0.9504419478547381,True,True,AA00_seasonal,AA00,seasonal,True
AA01,G96,nan,{},0.0,0.0,0.11652312281142777,0.0022132510986397824,0.6634795667363673,0.5406364701959474,11605,99,-0.11652312281142777,-0.0022132510986397824,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA02,F52,nan,{},0.0,0.0,-0.002294976491325089,0.021418140822724308,0.5704153784230338,0.5200863833824062,4341,96,0.002294976491325089,-0.021418140822724308,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA03,703,nan,{},0.0,0.0,0.28188588796619857,-0.010021161808510565,0.9175016797478407,0.7158699517875763,31218,98,-0.28188588796619857,0.010021161808510565,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA04,691,nan,{},0.0,0.0,-0.04988200011261019,-0.020610784487080307,0.6657907324603988,0.503886492378397,1893,82,0.04988200011261019,0.020610784487080307,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA05,W84,nan,{},0.0,0.0,-0.17277196407104606,-0.05596465644609966,0.5489447696509331,0.37769243157110705,137,14,0.17277196407104606,0.05596465644609966,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA06,W68,nan,{},0.0,0.0,0.19413504455668004,-0.007465482994997113,1.1349678370053353,0.8130345792022644,12957,89,-0.19413504455668004,0.007465482994997113,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_seasonal,AA00,seasonal,False
AA08,V00,nan,{},0.0,0.0,0.2119559136347183,0.020588018986402185,0.7368907432072257,0.4297040195351343,455,58,-0.2119559136347183,-0.020588018986402185,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA00,F51,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.0983988355167394,-0.0491994177583697,0.08491036457214196,-0.07269173765350645,0.5860626617624975,0.4788755611231704,7520,98,0.013488470944597444,0.023492319895136747,14.559780441464024,8.909353883280776,True,True,AA00_step,AA00,step,True
AA01,G96,nan,{},0.0,0.0,0.11485890034235754,-0.001205167050867183,0.6569464987133079,0.5628629356778589,11605,99,-0.11485890034235754,0.001205167050867183,0.0,0.0,False,True,AA00_step,AA00,step,False
AA02,F52,nan,{},0.0,0.0,-0.020652227966209715,0.007460555270416165,0.5786082312055602,0.5109133187429352,4341,96,0.020652227966209715,-0.007460555270416165,0.0,0.0,True,True,AA00_step,AA00,step,False
AA03,703,nan,{},0.0,0.0,0.2767402054769363,-0.006275213688696803,0.9012312189152126,0.7072523182201256,31218,98,-0.2767402054769363,0.006275213688696803,0.0,0.0,False,True,AA00_step,AA00,step,False
AA04,691,nan,{},0.0,0.0,-0.05263406372553157,-0.02099932724947207,0.6608593534584057,0.5066183439260276,1893,82,0.05263406372553157,0.02099932724947207,0.0,0.0,True,True,AA00_step,AA00,step,False
AA05,W84,nan,{},0.0,0.0,-0.2114864072778658,0.04189251883796325,0.531592969431569,0.2787083464942609,137,14,0.2114864072778658,-0.04189251883796325,0.0,0.0,False,True,AA00_step,AA00,step,False
AA06,W68,nan,{},0.0,0.0,0.18011489638404066,-0.007674912541377512,1.1432783611822037,0.8164216087710654,12957,89,-0.18011489638404066,0.007674912541377512,0.0,0.0,False,True,AA00_step,AA00,step,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_step,AA00,step,False
AA08,V00,nan,{},0.0,0.0,0.20038895773968463,0.017223634017210557,0.742773533987952,0.43202327211272573,455,58,-0.20038895773968463,-0.017223634017210557,0.0,0.0,False,True,AA00_step,AA00,step,False
AA00,F51,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",0.0051401438948738,-0.1019700777312153,-0.007311386526561477,-0.12617483824907333,0.582598026829243,0.5004955128763567,7520,98,0.012451530421435278,0.024204760517858026,0.7650946900099722,17.667759645727678,True,True,AA00_dcr,AA00,dcr,True
AA01,G96,nan,{},0.0,0.0,0.11241338297415736,-0.010544577652403991,0.65967781717678,0.5352381271275984,11605,99,-0.11241338297415736,0.010544577652403991,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA02,F52,nan,{},0.0,0.0,-0.006317943872162051,0.028293535801551004,0.5713220757798171,0.5158654765237991,4341,96,0.006317943872162051,-0.028293535801551004,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA03,703,nan,{},0.0,0.0,0.26472110985289493,-0.02200232081974372,0.9163154763522244,0.7145046155703695,31390,99,-0.26472110985289493,0.02200232081974372,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA04,691,nan,{},0.0,0.0,-0.0419008446787987,-0.020262375114203104,0.7212448686360607,0.5014963681042802,1893,82,0.0419008446787987,0.020262375114203104,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA05,W84,nan,{},0.0,0.0,-0.21333431312977488,0.04070374795638815,0.5362762831640817,0.2784307421501953,137,14,0.21333431312977488,-0.04070374795638815,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA06,W68,nan,{},0.0,0.0,0.19229358314458356,0.005326983151638453,1.1514110380693432,0.823589261195967,12957,89,-0.19229358314458356,-0.005326983151638453,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA00_dcr,AA00,dcr,False
AA08,V00,nan,{},0.0,0.0,0.19958629354579835,0.020606707026505508,0.7512220702703483,0.42847526885952164,455,58,-0.19958629354579835,-0.020606707026505508,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA00,F51,TrailingBias,{'trailing_factor': 0.1},0.7229405677440506,-0.192530848111485,0.17154392844298005,-0.27567564906017367,49.7811316566104,4.2780027572403085,7520,98,0.5513966393010705,0.08314480094868867,1.2593508831837064,3.902727099814925,False,True,AA00_trailing,AA00,trailing,True
AA01,G96,nan,{},0.0,0.0,0.45182265439752,-0.042174442098948536,1.0251007039381572,0.5860004838763014,3781,29,-0.45182265439752,0.042174442098948536,0.0,0.0,False,True,AA00_trailing,AA00,trailing,False
AA02,F52,nan,{},0.0,0.0,0.18549517036670984,0.02102779468395429,0.7002625451624136,0.41097058522484003,1299,30,-0.18549517036670984,-0.02102779468395429,0.0,0.0,False,True,AA00_trailing,AA00,trailing,False
AA03,703,nan,{},0.0,0.0,0.5534838481214236,-0.03356603683666216,1.1165230397845896,0.7310193397168051,4486,13,-0.5534838481214236,0.03356603683666216,0.0,0.0,False,True,AA00_trailing,AA00,trailing,False
AA04,691,nan,{},0.0,0.0,0.3995893350084356,-0.18956085830385536,1.1120236058601267,0.8397217243585335,738,27,-0.3995893350084356,0.18956085830385536,0.0,0.0,False,False,AA00_trailing,AA00,trailing,False
AA05,W84,nan,{},0.0,0.0,-0.1598351061899397,0.18243496862943415,0.6131885632210966,0.34535588954728114,65,7,0.1598351061899397,-0.18243496862943415,0.0,0.0,False,False,AA00_trailing,AA00,trailing,False
AA06,W68,nan,{},0.0,0.0,0.0984088073895296,0.02702557625764933,0.8912176260355781,0.5418639283104459,5375,29,-0.0984088073895296,-0.02702557625764933,0.0,0.0,True,True,AA00_trailing,AA00,trailing,False
AA07,T09,nan,{},0.0,0.0,,,,,0,0,,,0.0,0.0,False,False,AA00_trailing,AA00,trailing,False
AA08,V00,nan,{},0.0,0.0,0.3520764136400692,0.10300296034610108,0.8122134499729016,0.4696421801470184,193,21,-0.3520764136400692,-0.10300296034610108,0.0,0.0,False,False,AA00_trailing,AA00,trailing,False
AA00,F51,nan,{},0.0,0.0,-0.01248327236875342,-0.023994929142829587,0.5593669363062643,0.4644407197117671,7520,98,0.01248327236875342,0.023994929142829587,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA01,G96,nan,{},0.0,0.0,0.12183217677371538,-0.007020820182397568,0.6591929890248257,0.5640586743592534,11605,99,-0.12183217677371538,0.007020820182397568,0.0,0.0,False,True,AA01_clean,AA01,clean,True
AA02,F52,nan,{},0.0,0.0,-0.01936016854393624,0.00521720271233911,0.5774651804908084,0.5128000010002255,4341,96,0.01936016854393624,-0.00521720271233911,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA03,703,nan,{},0.0,0.0,0.281116258858585,-0.017962751337728546,0.895699085917569,0.7021188288567041,31218,98,-0.281116258858585,0.017962751337728546,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA04,691,nan,{},0.0,0.0,-0.04162937351777051,-0.025096912702431647,0.6737376115372065,0.5032148532214714,1893,82,0.04162937351777051,0.025096912702431647,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA05,W84,nan,{},0.0,0.0,-0.20900682791558817,0.04128092822110353,0.5328546678875351,0.2778511262978356,137,14,0.20900682791558817,-0.04128092822110353,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA06,W68,nan,{},0.0,0.0,0.1932509656030077,-0.011500083834932461,1.1445285434637802,0.817107293167304,12957,89,-0.1932509656030077,0.011500083834932461,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA01_clean,AA01,clean,False
AA08,V00,nan,{},0.0,0.0,0.20029659792851912,0.019110743505830415,0.7436852131465317,0.42620504508598145,455,58,-0.20029659792851912,-0.019110743505830415,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA00,F51,nan,{},0.0,0.0,-0.06187968815423567,-0.0128279228267567,0.5592170003933667,0.4690753468634569,7520,98,0.06187968815423567,0.0128279228267567,0.0,0.0,True,True,AA01_constant,AA01,constant,False
AA01,G96,ConstantBias,"{'delta_ra': 0.5, 'delta_dec': 0.0}",0.5,0.0,0.6218321774091321,-0.007020820182397568,0.8979797190015884,0.5640586743592534,11605,99,-0.1218321774091321,0.007020820182397568,59.982705221333845,0.0,False,True,AA01_constant,AA01,constant,True
AA02,F52,nan,{},0.0,0.0,-0.044593083872526196,0.0018473444818592239,0.576121633188866,0.5055139290535643,4341,96,0.044593083872526196,-0.0018473444818592239,0.0,0.0,True,True,AA01_constant,AA01,constant,False
AA03,703,nan,{},0.0,0.0,0.2056553851544557,-0.008007341082479224,0.9336456215884598,0.7012169110596828,31390,99,-0.2056553851544557,0.008007341082479224,0.0,0.0,False,True,AA01_constant,AA01,constant,False
AA04,691,nan,{},0.0,0.0,-0.10652786999977362,-0.0027537042288277316,0.6529193312373729,0.48536934385364394,1893,82,0.10652786999977362,0.0027537042288277316,0.0,0.0,False,True,AA01_constant,AA01,constant,False
AA05,W84,nan,{},0.0,0.0,-0.18991401107212977,-0.033825376318833415,0.5575334166270411,0.3511963583327645,137,14,0.18991401107212977,0.033825376318833415,0.0,0.0,False,True,AA01_constant,AA01,constant,False
AA06,W68,nan,{},0.0,0.0,0.14449250661555474,-0.0022240214450509658,1.1517719892913993,0.8260996919395449,12957,89,-0.14449250661555474,0.0022240214450509658,0.0,0.0,False,True,AA01_constant,AA01,constant,False
AA07,T09,nan,{},0.0,0.0,-0.2569795986715463,0.22350313133028266,0.31592750051216517,0.40264455125713605,9,1,0.2569795986715463,-0.22350313133028266,0.0,0.0,False,False,AA01_constant,AA01,constant,False
AA08,V00,nan,{},0.0,0.0,0.18072213871186368,0.010165068913111336,0.7434416865325771,0.42551890205181325,455,58,-0.18072213871186368,-0.010165068913111336,0.0,0.0,False,True,AA01_constant,AA01,constant,False
AA00,F51,nan,{},0.0,0.0,-0.01168187012444787,-0.023792131328349155,0.560299958278491,0.4648996897666835,7520,98,0.01168187012444787,0.023792131328349155,0.0,0.0,True,True,AA01_timing,AA01,timing,False
AA01,G96,TimingBias,{'delta_t_sec': 1.0},-5.187601770579393e-05,-0.0003384560703927,0.12178119910202403,-0.007356036222752293,0.6717812106257763,0.5729167612101682,11605,99,-0.12183307511972982,0.007017580152359593,0.008318812764303917,0.06364046615025584,False,True,AA01_timing,AA01,timing,True
AA02,F52,nan,{},0.0,0.0,-0.01948867133558826,0.00533356800029328,0.5773669297560433,0.5121010801944026,4341,96,0.01948867133558826,-0.00533356800029328,0.0,0.0,True,True,AA01_timing,AA01,timing,False
AA03,703,nan,{},0.0,0.0,0.28105195394007654,-0.018187457411484725,0.8951289523861694,0.7015607501031317,31218,98,-0.28105195394007654,0.018187457411484725,0.0,0.0,False,True,AA01_timing,AA01,timing,False
AA04,691,nan,{},0.0,0.0,-0.04272236466131645,-0.024818206390022628,0.6701537254095108,0.5038642565821055,1893,82,0.04272236466131645,0.024818206390022628,0.0,0.0,True,True,AA01_timing,AA01,timing,False
AA05,W84,nan,{},0.0,0.0,-0.20847326585063625,0.041546677930296746,0.5324562071898069,0.27787253455757555,137,14,0.20847326585063625,-0.041546677930296746,0.0,0.0,False,True,AA01_timing,AA01,timing,False
AA06,W68,nan,{},0.0,0.0,0.19319452901215872,-0.010917612687392114,1.1449065409890382,0.8168087345545094,12957,89,-0.19319452901215872,0.010917612687392114,0.0,0.0,False,True,AA01_timing,AA01,timing,False
AA07,T09,nan,{},0.0,0.0,-0.23898510045092924,0.22887912727682647,0.30147821288172394,0.4056505435443489,9,1,0.23898510045092924,-0.22887912727682647,0.0,0.0,False,False,AA01_timing,AA01,timing,False
AA08,V00,nan,{},0.0,0.0,0.20041191216951407,0.01930950498071871,0.7435527933779487,0.4258731822991954,455,58,-0.20041191216951407,-0.01930950498071871,0.0,0.0,False,True,AA01_timing,AA01,timing,False
AA00,F51,nan,{},0.0,0.0,0.03168155313187059,-0.01159736998824299,0.659692596485215,0.5771171481221485,768,15,-0.03168155313187059,0.01159736998824299,0.0,0.0,True,True,AA01_mag_dep,AA01,mag_dep,False
AA01,G96,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0174771773112996,0.0069908709245198,0.13887909997183884,0.0016607604469840232,0.671227077320839,0.5690307963240764,11605,99,-0.12140192266053923,0.005330110477535776,2.8049453045011785,1.3234821390671114,False,True,AA01_mag_dep,AA01,mag_dep,True
AA02,F52,nan,{},0.0,0.0,-0.03879002997330224,0.012961116128453947,0.4023096082634811,0.4809007791787839,403,13,0.03879002997330224,-0.012961116128453947,0.0,0.0,True,True,AA01_mag_dep,AA01,mag_dep,False
AA03,703,nan,{},0.0,0.0,0.40983289728257544,-0.03689557254860976,0.9835173198054076,0.6675522579777566,3930,15,-0.40983289728257544,0.03689557254860976,0.0,0.0,False,True,AA01_mag_dep,AA01,mag_dep,False
AA04,691,nan,{},0.0,0.0,-0.014782612596966168,0.09492391586709671,0.6212603020616327,0.46583843354967613,118,10,0.014782612596966168,-0.09492391586709671,0.0,0.0,True,True,AA01_mag_dep,AA01,mag_dep,False
AA05,W84,nan,{},0.0,0.0,-0.010678748981807675,0.26443202942960653,0.821983829667139,0.49771217242562055,18,3,0.010678748981807675,-0.26443202942960653,0.0,0.0,True,False,AA01_mag_dep,AA01,mag_dep,False
AA06,W68,nan,{},0.0,0.0,0.17489150526021663,-0.023305361913944403,0.7452019633443803,0.5003708011647439,2346,14,-0.17489150526021663,0.023305361913944403,0.0,0.0,False,True,AA01_mag_dep,AA01,mag_dep,False
AA07,T09,nan,{},0.0,0.0,,,,,0,0,,,0.0,0.0,False,False,AA01_mag_dep,AA01,mag_dep,False
AA08,V00,nan,{},0.0,0.0,0.16110875929383267,0.022503659406325482,0.5850433989703534,0.6364239382444282,44,5,-0.16110875929383267,-0.022503659406325482,0.0,0.0,False,True,AA01_mag_dep,AA01,mag_dep,False
AA00,F51,nan,{},0.0,0.0,-0.046513494680767056,-0.025803254550875156,0.5499795922628334,0.4578622308410714,7520,98,0.046513494680767056,0.025803254550875156,0.0,0.0,True,True,AA01_epoch,AA01,epoch,False
AA01,G96,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.1499999999999999,0.3718320950459623,0.14297917981755712,0.7469613371748495,0.5818556024179583,11605,99,-0.12183209504596232,0.007020820182442794,36.05491348677402,27.771453547464894,False,True,AA01_epoch,AA01,epoch,True
AA02,F52,nan,{},0.0,0.0,-0.03454773262552944,-0.005250609236246554,0.5706279821599078,0.4985650862027872,4341,96,0.03454773262552944,0.005250609236246554,0.0,0.0,True,True,AA01_epoch,AA01,epoch,False
AA03,703,nan,{},0.0,0.0,0.25434048891828914,-0.022164695831808724,0.9125215497759936,0.7076979971161322,31218,98,-0.25434048891828914,0.022164695831808724,0.0,0.0,False,True,AA01_epoch,AA01,epoch,False
AA04,691,nan,{},0.0,0.0,-0.08450064450727619,-0.02309911254829105,0.6590146764805555,0.4943975590335103,1893,82,0.08450064450727619,0.02309911254829105,0.0,0.0,True,True,AA01_epoch,AA01,epoch,False
AA05,W84,nan,{},0.0,0.0,-0.17889351146149013,-0.028094507562461648,0.5555809507522056,0.3552930587192747,137,14,0.17889351146149013,0.028094507562461648,0.0,0.0,False,True,AA01_epoch,AA01,epoch,False
AA06,W68,nan,{},0.0,0.0,0.1581735117683318,-0.009107224003789167,1.1448005846838456,0.8224376673087677,12957,89,-0.1581735117683318,0.009107224003789167,0.0,0.0,False,True,AA01_epoch,AA01,epoch,False
AA07,T09,nan,{},0.0,0.0,-0.2433791763187411,0.2144741070732259,0.30496275898012865,0.3977028843337604,9,1,0.2433791763187411,-0.2144741070732259,0.0,0.0,False,False,AA01_epoch,AA01,epoch,False
AA08,V00,nan,{},0.0,0.0,0.20482308926795753,0.0021958664809451876,0.742154587855157,0.4273544062137581,455,58,-0.20482308926795753,-0.0021958664809451876,0.0,0.0,False,True,AA01_epoch,AA01,epoch,False
AA00,F51,nan,{},0.0,0.0,-0.02039356751923823,-0.025059211810535383,0.5547449541555931,0.4604561686240198,7520,98,0.02039356751923823,0.025059211810535383,0.0,0.0,True,True,AA01_seasonal,AA01,seasonal,False
AA01,G96,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",0.0665355286796936,0.0221785095598978,0.18855308729921202,0.015219489551555514,0.6910221737630401,0.5748097279154233,11605,99,-0.12201755861951842,0.006959020008342287,10.372518093256328,4.156529051907455,False,True,AA01_seasonal,AA01,seasonal,True
AA02,F52,nan,{},0.0,0.0,-0.00846593733525352,0.01956258147283833,0.5670739822181571,0.5115025953678813,4341,96,0.00846593733525352,-0.01956258147283833,0.0,0.0,True,True,AA01_seasonal,AA01,seasonal,False
AA03,703,nan,{},0.0,0.0,0.26671053838005304,-0.010333715825852682,0.897253994963868,0.7131069454312443,31218,98,-0.26671053838005304,0.010333715825852682,0.0,0.0,False,True,AA01_seasonal,AA01,seasonal,False
AA04,691,nan,{},0.0,0.0,-0.05804894865368413,-0.021479273088440994,0.6507970722947641,0.4895401523867825,1893,82,0.05804894865368413,0.021479273088440994,0.0,0.0,True,True,AA01_seasonal,AA01,seasonal,False
AA05,W84,nan,{},0.0,0.0,-0.1768813844682603,-0.042783481802017756,0.5406742161142062,0.36074924367927463,137,14,0.1768813844682603,0.042783481802017756,0.0,0.0,False,True,AA01_seasonal,AA01,seasonal,False
AA06,W68,nan,{},0.0,0.0,0.17338982942624231,-0.010217560299757756,1.1445338965016953,0.8183621610732574,12957,89,-0.17338982942624231,0.010217560299757756,0.0,0.0,False,True,AA01_seasonal,AA01,seasonal,False
AA07,T09,nan,{},0.0,0.0,-0.23898510117835084,0.22887907574036248,0.3014782134474632,0.4056505144636082,9,1,0.23898510117835084,-0.22887907574036248,0.0,0.0,False,False,AA01_seasonal,AA01,seasonal,False
AA08,V00,nan,{},0.0,0.0,0.20139655671886086,0.0050701594653042685,0.7408635380539461,0.420604795715875,455,58,-0.20139655671886086,-0.0050701594653042685,0.0,0.0,False,True,AA01_seasonal,AA01,seasonal,False
AA00,F51,nan,{},0.0,0.0,0.09548190845315044,-0.033938246603056894,3.7075918945933783,2.0670690378466174,7557,99,-0.09548190845315044,0.033938246603056894,0.0,0.0,True,True,AA01_step,AA01,step,False
AA01,G96,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.1179994835155375,-0.0589997417577687,0.23954010940184386,-0.06587476244863537,0.7111002874599016,0.5771314846499078,11605,99,-0.12154062588630636,0.006875020690866665,17.87606086101896,11.012804148635437,False,True,AA01_step,AA01,step,True
AA02,F52,nan,{},0.0,0.0,-0.02732817547237399,0.008141895016695714,0.5844536731056983,0.503619456665193,4341,96,0.02732817547237399,-0.008141895016695714,0.0,0.0,True,True,AA01_step,AA01,step,False
