obs_code,program_code,band,astcat,n_objects,n_obs,bias_ra_arcsec,bias_ra_ci_low,bias_ra_ci_high,bias_dec_arcsec,bias_dec_ci_low,bias_dec_ci_high,bias_at_arcsec,bias_at_ci_low,bias_at_ci_high,bias_ct_arcsec,bias_ct_ci_low,bias_ct_ci_high,bias_ra_median_arcsec,bias_ra_median_ci_low,bias_ra_median_ci_high,bias_dec_median_arcsec,bias_dec_median_ci_low,bias_dec_median_ci_high,bias_at_median_arcsec,bias_at_median_ci_low,bias_at_median_ci_high,bias_ct_median_arcsec,bias_ct_median_ci_low,bias_ct_median_ci_high,rms_ra_arcsec,rms_ra_ci_low,rms_ra_ci_high,rms_dec_arcsec,rms_dec_ci_low,rms_dec_ci_high,rms_at_arcsec,rms_at_ci_low,rms_at_ci_high,rms_ct_arcsec,rms_ct_ci_low,rms_ct_ci_high,sem_ra_arcsec,sem_dec_arcsec,sem_at_arcsec,sem_ct_arcsec,resid_var_ra,resid_var_dec,resid_cov_ra_dec,resid_cov_n,resid_var_at,resid_var_ct,resid_cov_at_ct,chi2_per_obs,bias_significant,confidence_score,high_confidence,sigma_model_source,obs_epoch_start,obs_epoch_end
069,,,,63,1622,-0.023742211905562995,-0.06815333110076315,0.021012830554007184,0.046725400119912754,0.00256143604314419,0.09351123174476249,0.03740071114752347,-0.0016944160275892018,0.07616563420937474,-0.019600410862620155,-0.0686604711241437,0.03001298879813891,0.005020326078334211,-0.03546125783383175,0.03208017940050723,0.018261510927290857,-0.022800882170037146,0.038872030392411716,0.028574938997691632,-0.0047282083024573485,0.049979841214034655,-0.020046347123949648,-0.042848725816087785,0.0058359905466374325,0.23713592130928207,0.20394612887585248,0.27135541621151,0.23201048457098608,0.20334863786716947,0.26367546804105635,0.22620152122379325,0.19734162216817883,0.2571668942544991,0.239627786711129,0.20399829529986038,0.2772498599792072,0.023228998872515987,0.023045569518978157,0.01981537712590469,0.02526452135981167,0.07579693055660273,0.0456631358358415,-0.009696696876498476,1622.0,0.06719622826106941,0.05291973589994704,-0.0060517057964329345,1.5263135792236773,True,0.9291844969509978,True,0.0,57873.99201,60994.83446
069,,R,,60,1207,-0.027518881680969314,-0.07648891328155615,0.023298285543244472,0.04659309560980154,-0.0005408747787441191,0.09699911680962625,0.043977168691145305,0.0010643713121881524,0.08832546398003376,-0.020264270168069982,-0.07471060422573622,0.03143038608761622,0.007916177395001067,-0.03546125783383175,0.033993557393821906,0.008348005974635374,-0.024005534799846066,0.04168571771891138,0.03137124004596455,-0.0047282083024573485,0.05222268020838223,-0.01904585151307489,-0.042848725816087785,0.01116662373648182,0.24309422862785848,0.20831038962822826,0.2802303201778857,0.2360563877397416,0.2051572844052102,0.26720037464746144,0.23274822679168092,0.2007929177738556,0.2674542780327624,0.24108305733241242,0.20396646585696027,0.2801222997181071,0.025591715401949027,0.024172873894200142,0.022497796255260445,0.026478828385686617,0.05888996233394088,0.05369665818463799,-0.0060286707288556675,1207.0,0.05302044540291086,0.058316583314792565,-0.007563700049674693,1.5960911972037262,False,0.9243584725595582,True,0.0,57873.99201,60994.83446
069,,V,,4,239,-0.019180813582330116,-0.06415816248384257,0.028311269367665592,-0.04558365629754145,-0.13862926311695337,0.03247963981669935,-0.011768567740089548,-0.024377493662167425,0.0008403581819883285,0.055769389475620386,-0.014561697038375959,0.14536768029225577,-0.008795518664162023,-0.09121239640150365,0.03208017940050723,-0.019053103048952764,-0.19092618779836812,0.04669776870610784,-0.010962997084394481,-0.028670612694404404,0.003522335902835169,0.02903838699728875,-0.02889794088051573,0.19389872478841977,0.16418590484395434,0.12738248621828446,0.18879324119589574,0.1543745880973651,0.08309642139550649,0.2391340126966351,0.14684887704442504,0.1214491378146622,0.1702279858411393,0.17049707433659134,0.09739187257589736,0.2594319486730966,0.027933303010355702,0.05309803371086156,0.0075674071003764675,0.049489146770048086,0.033634278908212904,0.017958584551440827,0.005314282394268513,239.0,0.027668894859840153,0.02431980242736174,0.009457004507456656,1.8160266180396287,False,0.8117243592319372,True,0.0,60889.85661,60974.98012
071,,,,4,22,-0.479456358757366,-1.2121095406651805,-0.056444453258636854,-0.21860784087654184,-0.3995841544429418,-0.03808578979089816,-0.30350434053744313,-0.6554065996280539,0.012167774536774752,0.2854436499544302,-0.2567036269515413,1.0376741863700578,-0.14734954865795857,-1.5896688984642486,-0.03345743924929819,-0.1855321549363964,-0.5063830229558364,0.0030159693224618422,-0.1812326932850137,-0.870825570566425,0.01927359498667991,0.07536039044477413,-0.37052690801594873,1.3615807269441214,0.6664409686901451,0.31721705054115845,1.2779331358024184,0.31308166598869425,0.17362918033627026,0.5117878951173176,0.48121231509171675,0.31092696926975105,0.7370251529262641,0.608214899668703,0.2434637087296298,1.121090908819122,0.3720777828305271,0.11428692734115117,0.20719652655136217,0.37381092283467465,0.2222455780112403,0.09997398287783286,0.011319306394660257,22.0,0.1315731102675698,0.22960997789449147,-0.055511860862243016,3.7045760124436313,True,0.03891321925641353,False,0.0,57936.79446,59509.85709
073,,,,64,423,6.956749024968067e-05,-0.06951927196371935,0.07662618875866165,0.02375032726896001,-0.03767942342891242,0.08873502513248852,0.010187681457069147,-0.06280308204482435,0.08540171445839433,-0.0009423668609422637,-0.05962070820860509,0.05743296432421375,-0.014597516060456325,-0.060707161778422225,0.04247935102111356,0.016486738710774773,-0.051856453646337286,0.04403596507334129,0.004018146438076076,-0.03885038919822203,0.07117694284373682,0.001994932072789562,-0.03666095675225306,0.0251638573732659,0.34469419277061425,0.28554007691156064,0.4069927613538937,0.35888918319297824,0.3043495048786438,0.4163294666855441,0.3819270674724998,0.3177199221659968,0.4478430973402266,0.3094552833444765,0.2580672510220867,0.3639327070954367,0.03565473378430728,0.03209346520186602,0.03774315023833385,0.03008381247016703,0.132956896600555,0.1693268512093591,0.0063560446720875696,423.0,0.17920904300058144,0.12307562496427137,0.017401319252376368,7.284398379696953,False,0.9210409093949203,True,0.1182033096926714,57811.90668,60942.92287847222
073,,G,,46,258,0.009692953071646115,-0.0689270537573528,0.10551986057846413,0.050393718294047235,-0.0270571702025712,0.13162059546898858,0.00617907358211466,-0.08205516124244902,0.10067949783663942,-0.014734738212096157,-0.08607093009746446,0.04574950228862542,-0.030202006139709067,-0.075930792626077,0.018414952457886723,0.03128927022597594,-0.0004345315083220658,0.0920180923010605,-0.015573657843762526,-0.05723464513592981,0.07118584697655714,0.001994932072789562,-0.037787565202194895,0.052087034745509755,0.3426092517790929,0.2692166221147399,0.4299618963815341,0.3357867966566507,0.27215062978807697,0.40858504672814205,0.362916316169514,0.28289938099526274,0.4545857171040586,0.29703710921795595,0.23457834733055516,0.364343974427328,0.04418676391286054,0.03894912947216867,0.047861926489069756,0.03583102908355849,0.1504184051401987,0.13581873075369968,0.02450672159015651,258.0,0.171884376530769,0.11589004440824062,0.016761840021760507,8.429256668640125,False,0.8565225413871518,True,0.1937984496124031,58709.86443299769,60942.92287847222
073,,R,,17,151,-0.022437794111363336,-0.1467918322417605,0.0837196865549892,-0.02250810541649704,-0.12441912543536025,0.08556825196514678,0.011727060122765639,-0.1041119437060637,0.11840143708741295,0.029143998049151014,-0.0670499752764803,0.15574039423637023,0.05005063714797383,-0.10507837717201647,0.08555607514969599,-0.058407816619825734,-0.16784632148159062,0.018728109077414956,0.06249544400863974,-0.14846743163142764,0.2231570818881418,-0.025304303408971995,-0.07995151077324787,0.0812717690043571,0.34509286699753794,0.24418550344676396,0.45303384371570604,0.40438502975669055,0.29721312252183346,0.5043651857510375,0.42275182750688695,0.3145793194198569,0.5345781099143171,0.3314783775139945,0.2408175003557746,0.42901907357308167,0.06217236309005403,0.054828965973781875,0.05752412840634685,0.05898713761311147,0.10741526069271574,0.2254927383313441,-0.022390414655332116,151.0,0.19706626802229238,0.13703474475789304,0.01779419567904913,4.424906295270239,False,0.7390694261978547,True,0.0,57811.90668,59443.957119004626
088,,,,49,711,0.08239713552681317,0.0223771588777202,0.1461908308500754,-0.0001378117360444942,-0.08305096880268235,0.07951653403609682,0.011544524328045765,-0.05011283017370856,0.08091826083877234,-0.044215015484103976,-0.12535938344451775,0.019753867571634463,0.060676595625440734,0.02653293505120232,0.10090091088389513,0.026481741455611614,-0.02728238188247872,0.06984005874741683,-0.01815152312417715,-0.07634765795902637,0.04238094928674162,-0.010036491678538427,-0.05809379948387985,0.0194765890475065,0.33526195414562665,0.28844527269195414,0.38516055922580666,0.37061619705164334,0.3114518502148155,0.4367670146611766,0.33409881116966833,0.28393606032661406,0.38916833664535744,0.3625744058007046,0.29728011846352637,0.4309540085553398,0.03153394356418955,0.04173082329877744,0.03326146454643891,0.03735693372450165,0.11891268505987188,0.13975623743671314,-0.010273198469806627,711.0,0.12524348977612487,0.1347775863105471,0.002855550872110801,14.91410304611193,True,0.9214798788029088,True,0.720112517580872,60322.91682,60994.88518518519
088,,G,,49,706,0.08552218220440252,0.023542849300219985,0.14818662247541337,0.0009105609590491815,-0.08104470754821574,0.07866645663935355,0.0077548949382537395,-0.05258236530678875,0.07289094107969676,-0.04001665301703597,-0.12201352618275987,0.03114622498332188,0.060676595625440734,0.02653293505120232,0.10090091088389513,0.026481741455611614,-0.03357448695480842,0.06984005874741683,-0.01815152312417715,-0.08873689620250153,0.04066901767148812,-0.007314585925360007,-0.05230735756023274,0.033176358772156675,0.33751825069493435,0.29021925422910494,0.38958010957029776,0.3734346523678041,0.3103871559708195,0.44252287391847245,0.3384810879090634,0.28950881427987857,0.39640365464111527,0.35891817462827286,0.29403828704700197,0.4327299438558787,0.03210789471672392,0.041730058092505774,0.0341735396378642,0.037276853737904576,0.11900544472866396,0.1400110834761336,-0.01027426838062957,706.0,0.12540061373256048,0.13494347466717757,0.0028444570835473334,15.218267211677592,True,0.922405028986115,True,0.7237960339943342,60322.91682,60994.88518518519
089,,,,127,5136,0.025004944246584903,0.008077184104129843,0.04177129485348348,0.048451458971020586,0.018714303353820082,0.07862082766507861,0.011721264088910579,-0.012096829845683403,0.036616276592887693,0.003443136032231172,-0.01979483697562051,0.026349003643134382,0.018204814328679514,0.0036180418939719514,0.032189700273579855,0.03403119665364329,-0.0021272809952765925,0.06035843871314031,0.010782645271075614,-0.012287030699892431,0.02361988068844529,0.011429826074298996,-0.023308023519124033,0.029996640126904967,0.2177432470162897,0.20500124200744102,0.23079333212245012,0.2915520894639382,0.27132792600798195,0.31045029980925387,0.25384118830289565,0.2364142748707874,0.2717959334018955,0.25972673766439086,0.24428746427059378,0.27599609579362305,0.009010328413486807,0.015087619972350403,0.01265219936086682,0.011881018672521148,0.042965149113804925,0.08382849530267017,0.002324035400773743,5136.0,0.05886103681453122,0.06852444380136447,0.004208191795058929,3.9579162803866748,True,0.96367445420445,True,0.015771028037383176,57840.75671,60944.91642511574
