obs_code,program_code,band,astcat,n_objects,n_obs,bias_ra_arcsec,bias_ra_ci_low,bias_ra_ci_high,bias_dec_arcsec,bias_dec_ci_low,bias_dec_ci_high,bias_at_arcsec,bias_at_ci_low,bias_at_ci_high,bias_ct_arcsec,bias_ct_ci_low,bias_ct_ci_high,bias_ra_median_arcsec,bias_ra_median_ci_low,bias_ra_median_ci_high,bias_dec_median_arcsec,bias_dec_median_ci_low,bias_dec_median_ci_high,bias_at_median_arcsec,bias_at_median_ci_low,bias_at_median_ci_high,bias_ct_median_arcsec,bias_ct_median_ci_low,bias_ct_median_ci_high,rms_ra_arcsec,rms_ra_ci_low,rms_ra_ci_high,rms_dec_arcsec,rms_dec_ci_low,rms_dec_ci_high,rms_at_arcsec,rms_at_ci_low,rms_at_ci_high,rms_ct_arcsec,rms_ct_ci_low,rms_ct_ci_high,sem_ra_arcsec,sem_dec_arcsec,sem_at_arcsec,sem_ct_arcsec,resid_var_ra,resid_var_dec,resid_cov_ra_dec,resid_cov_n,resid_var_at,resid_var_ct,resid_cov_at_ct,chi2_per_obs,bias_significant,confidence_score,high_confidence,sigma_model_source,obs_epoch_start,obs_epoch_end
012,02,V,,21,139,-0.0887458884110462,-0.30329376653578854,0.07030691045649995,-0.017388034527231373,-0.1015689634776641,0.07167646899569806,0.05127415603849378,-0.09016084608811181,0.22590176080462518,-0.11964688186848575,-0.24351607547733406,-0.005668087306663021,0.0029546414338191608,-0.0681353804979916,0.08493413466894587,-0.02376769909204768,-0.08720200229563245,0.11324918206554457,0.020032367604057893,-0.028138103885341336,0.07411962507330136,-0.07080825709052192,-0.09997395586711914,0.010237156905389436,0.6174004086923625,0.4321526669386126,0.8316754924054947,0.4157530233785306,0.3243768165559054,0.5093013196335383,0.491856948535017,0.3648571328382151,0.6387765010814294,0.5361799118026608,0.3623640002798134,0.7342222834940686,0.09675537238095906,0.04738215713308225,0.08419656187525967,0.06298087611983676,0.49739758299868536,0.20120507673217022,-0.03372633589596789,139.0,0.3538888954853375,0.3397252695557485,-0.02595852546191267,2.0466323088344955,False,0.7243659947903252,True,0.0,51252.90676,53428.97999
012,05,R,,14,96,-0.14735938073894417,-0.35086390910837695,0.014173610673126068,0.1518013898084953,0.038510470734217046,0.266368819171558,0.06719738475111924,-0.11417777729688183,0.29070806059228593,-0.04474996838687426,-0.16048512872224008,0.05884759070245463,-0.09028950586021844,-0.2116991995760396,0.07811399668606586,0.13887411940558536,0.07874272504757585,0.25760022735390464,0.10009389198531105,-0.1945936264680318,0.21278902827490834,-0.01971645515245911,-0.19045657833927837,0.0471721699160205,0.5761415146935545,0.4202666658860093,0.7546403186446417,0.47504576719776004,0.3665714229213003,0.5887876357629742,0.622215776297835,0.4845384695951677,0.7783945633076036,0.4401312766921217,0.33257495706682205,0.5558236564148072,0.09926273675407818,0.05981615966779523,0.11080891882877963,0.05942676211501382,0.344713044872409,0.23978229900274392,0.04257682806785026,96.0,0.408819786645054,0.19586848195907072,0.07024475115596072,33.014139701110736,True,0.6184539584972077,True,0.0,53353.95031,54508.19516
012,05,V,,6,42,0.13985378961894132,-0.0843954284085179,0.3362188483241402,0.038762259648425106,-0.27014154462178097,0.35756232089088513,-0.11599365666323835,-0.3140002975665837,0.15673871643333656,0.060683114313039375,-0.1779913316840275,0.2948819657093175,0.11893924430531666,-0.14423652578204466,0.444858650333552,0.017827455249630475,-0.4236063754483028,0.5220656991439476,-0.2277105983245798,-0.3573871506898133,0.23711677902467795,0.13421504292037034,-0.32437143509013766,0.37220573510888544,0.5625918204959127,0.3313575011522429,0.7761747538264859,0.5365859127865401,0.39316251411145564,0.6949918694134555,0.6157968261316921,0.4456629885045099,0.8325999838732313,0.4939642947394564,0.3571426620820149,0.6305941730581571,0.11535170311244143,0.17391625579405434,0.13804870137588005,0.13395257450625275,0.3352160658616289,0.25275127606966835,-0.12457249907092734,42.0,0.3480640673635814,0.24246348701542214,-0.05276095162097945,2.851476333570526,False,0.30637390650179663,False,0.0,53408.16847,54593.1002
024,,,,17,57,-0.013598393961763652,-0.13889605285604642,0.08993997553821499,-0.003074850414870548,-0.12050272426598894,0.12534609618266618,-0.01334112396309754,-0.10913720788436714,0.08268399713871734,0.0036655794970604765,-0.12034302434513267,0.13018707452299547,0.025203144988573668,-0.12298057723325045,0.15557117239956178,-0.03802821872227469,-0.14832824703319147,0.108393511870924,0.01716753491894168,-0.16053018520794105,0.09803144020519135,-0.05757502125670752,-0.19724603393511697,0.09699410093145427,0.30196168070733115,0.21463306439644164,0.40046503109876774,0.27435233160654043,0.21051482628067733,0.3431162614553783,0.3004118868834269,0.22948313909949417,0.3771495005691043,0.28545134039451925,0.2111081738415196,0.36954521605340895,0.06369187801886267,0.06392249545840867,0.0517069120083922,0.06567291883833168,0.11363826934673063,0.08703869766677517,-0.03187476955075207,57.0,0.09922843977619455,0.10186850730768447,0.006682876658815845,1.397107570229228,False,0.42906532024608723,False,0.0,53748.80834,54386.8737
024,,R,,15,43,0.061152954422242375,-0.05437013139457683,0.20076211827076648,-0.08674048402883254,-0.20997257172005726,0.02927541783044292,0.005115553899020865,-0.1010742094606265,0.11112270676204337,0.06304905168605378,-0.06781515903856145,0.21756468085710098,0.07839907272566239,-0.12298057723325045,0.15557117239956178,-0.07331793896270256,-0.29730965662935205,0.11730535625105176,0.01716753491894168,-0.16053018520794105,0.16035835354658678,-0.03509279833353745,-0.16270126991331055,0.22596088011647864,0.26937246894689565,0.17839824561833917,0.37301023451307963,0.2613050146371111,0.194572493552499,0.331711190007922,0.2694461118407087,0.20037871584886313,0.3537015012745596,0.26070723813476326,0.1830998809549928,0.3638558237414202,0.06361131665103434,0.0634261888883612,0.057367120423211446,0.07560746791325383,0.07921009200776069,0.06752311934456129,-0.015507094158219735,43.0,0.08506234276441331,0.06381386399520507,-0.0007760510968984778,1.1859644969358072,False,0.32025059134714917,False,0.0,53748.80834,54386.8737
026,,,,23,82,0.26422767113353013,0.02418689700023692,0.5331720696873901,-0.2811383612350845,-0.4968989872120877,-0.1001135836894671,-0.04554529369497406,-0.32597131439182325,0.2368085808545052,-0.03858807019781783,-0.27645263500547446,0.1439690583974081,0.17072150974691988,0.022961604412297294,0.33086445573485423,-0.12396058258987708,-0.3670250170696221,-0.040480990283064955,-0.11768082035518401,-0.18899012693385475,-0.03421853088337013,0.005581515778985607,-0.1861143374989361,0.13745499231860409,0.5453815181190961,0.34559888443208153,0.7620689919335194,0.4778007500227669,0.3216076972994504,0.6564382947466658,0.5700373041384443,0.372135328140095,0.7956116209435783,0.4424658344322032,0.2849436468953642,0.6340172428430635,0.1305167007382647,0.10474284674913906,0.1485792231824428,0.10824445608135629,0.4952624726258808,0.3045138332304991,-0.043249893186705045,82.0,0.38957733237224335,0.48994306275297905,0.0048948708999234794,2.4193103302757315,True,0.5392158208630062,True,0.0,43390.86134,53120.92667
026,,B,,7,12,0.2843803699146884,-0.2081775602789505,0.8151569280489747,-0.4755376378357466,-1.0485080345745144,0.09396630133492885,-0.2703647177155109,-0.8840972717249282,0.1950977552110167,0.17116627317780328,-0.3881163028464023,0.7811888831176552,0.13364085585264507,-0.4474323673483241,0.6949624173587962,-0.28991587946336494,-1.1645273409641277,-0.09669198643678101,-0.06631736262319154,-0.4888932054180989,0.21072586558636677,0.08632272727638296,-0.45259046121290536,0.5939409505263948,0.6148857600481302,0.31056645364737684,0.9749312616291299,0.7311634682117474,0.31117195267830666,1.1803414509973562,0.5235423454625937,0.1693333446882148,1.0377234110459486,0.6886016356742989,0.3029248281664052,1.1811568530908483,0.28401848151091924,0.3145243012625273,0.3083786428212384,0.34410879071377076,0.43816834749471695,0.6021138472531734,-0.3212218663715848,12.0,0.4304907250969798,0.9792799855209385,-0.024680007925867692,1.6129166050575636,False,0.0,False,0.0,43401.83958,49800.89306
026,,R,,11,38,0.44299091045939104,0.1317285393808022,0.8554376326193766,-0.22066714842861448,-0.3766303187541836,-0.0779906034598077,-0.11220391582951873,-0.39044909489980084,0.22881133289293124,-0.16654149356475068,-0.5667721559377636,0.12522716313819943,0.18954212212015975,0.10205981837497802,0.47975872235143324,-0.12396058258987708,-0.5022003149335319,0.012351079749350902,-0.14431624773613919,-0.5254260094688176,-0.03421853088337013,-0.10414037333492278,-0.20045038998713285,0.1321379714724516,0.5055977475966508,0.1913749693441269,0.9219245842262809,0.2848227997706309,0.17001560452892273,0.41849099729107886,0.41684047939542257,0.1894198449418555,0.7040811438222934,0.3953479183064903,0.17712259929195798,0.7361148366841616,0.1947947982420329,0.08149147135940377,0.1694471729117458,0.18982964447531386,0.3886227334111519,0.06485902560373394,-0.05494663988097847,38.0,0.2227514190998118,0.3213270441531286,0.08910763444312837,2.8122447169718447,True,0.25633306341544054,False,0.0,51198.02694,53120.92667
029,,,,3,18,0.07500407001454057,-0.6277737837705242,0.47304671690391387,-0.15416804827541597,-0.2744908213173858,0.006527225583496943,-0.1398435817194594,-0.4010037098075514,0.053686505126897065,0.45305783808278194,0.23703297280424418,0.6830575497377053,0.379739276910232,-0.6277737837705242,0.47304671690391387,-0.19454054909235907,-0.2744908213173858,0.006527225583496943,-0.07221354047772391,-0.4010037098075514,0.05368650512689706,0.4390829917063964,0.23703297280424418,0.6830575497377052,0.7242625771285938,0.6363442521147619,0.8322211161527665,0.40768816048926154,0.2747433954079603,0.5573985595611675,0.4834743021032009,0.08005776062910082,0.6869915301034468,0.6273793206840713,0.5785023150194348,0.6884828941105537,0.3524197797218539,0.08359672997523535,0.13554355357602818,0.12894566433915863,0.4620341140326823,0.21332923176459564,0.07598723106655245,18.0,0.3904131604068517,0.2056558712144343,0.02249449729595614,0.7108175464437201,False,0.0,False,0.0,41250.94723,42153.87847
033,,,,1697,10529,-0.007441047364884638,-0.019571515339229892,0.004156683835857647,0.017750177983449952,0.006321526293905396,0.029048821481896924,0.03382335261886416,0.021711844798123523,0.045371192618602285,-0.0020525294711898233,-0.01224502153831279,0.008091403644223045,-0.0004225921027415955,-0.012328097359866562,0.008471356083571087,0.03378156448494707,0.02477975597386184,0.044850965340308226,0.022459503791415904,0.014170156190761757,0.033725237661761394,-0.003944891109067231,-0.013002374503625735,0.005617805121266523,0.2878850508679274,0.27965669823846795,0.296044003515796,0.2802726034096244,0.2725839335249277,0.2885098822978381,0.2990601098215528,0.28989852505236113,0.3084032302373629,0.2620651774998891,0.25385590018556453,0.26998555539063895,0.005983716173358997,0.005781945345892097,0.006244345814454773,0.005383171590244374,0.09437167846631492,0.09341633845560962,0.007955888652846422,10529.0,0.10402495596153252,0.0829930663505527,0.0007019928004394663,6.293883316820363,True,0.9830585197113718,True,0.41029537467945676,42696.01458,61180.88457997685
