stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target,corrected_snr_at,corrected_snr_ct,corrected_detected_at,corrected_detected_ct
F52,6019,-0.039355912643904756,0.0071470722613154606,0.2864983280928572,0.19409935871659195,0.0036928351439734328,0.002501853808581465,10.65737058642656,2.8567105866860403,0.20057674566085149,0.00036806262396710043,0.22369136025671707,0.17629637335320258,0.002883281455979364,0.0022723813001197025,69.56544087809894,0.1619722112427663,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA01_step,AA01,step,False,1.9914325365646994,-0.15174898663048436,False,False
G96,14710,0.16621085353847334,-0.041241167117331896,0.33334536712198815,0.21366886071554766,0.0027484515606210754,0.0017617119408618216,60.474361607782605,23.409710839081274,0.13115817835167198,0.008820705708564016,0.3494986867254117,0.21603613562466564,0.0028816366018788813,0.0017812302574790836,45.51516949297298,4.952030020558752,768.1307070317077,True,True,True,True,False,False,False,False,False,False,AA01_step,AA01,step,True,-9.532080310769274,5.946423684882153,True,True
T09,76,0.16019640327399434,0.012312145285603,0.29724633934697553,0.26038610718447536,0.03409649354081221,0.02986833493471258,4.698324860949273,0.4122139822161291,-0.047871526700732324,-0.05579193603378502,0.3071389416809907,0.28723538947349425,0.035231252852986075,0.032948158834829155,1.3587801404761826,1.6933248474815517,490.29880288748876,True,False,False,False,False,True,False,True,False,False,AA01_step,AA01,step,False,0.0644848143534876,0.44277075599428173,False,False
V00,470,0.049669738029347196,0.04357528102874682,0.4956568606328205,0.3778546254368334,0.02286294612037003,0.01742913420317719,2.1724994568872873,2.500140312236703,0.312931475572337,-0.004681191140089362,0.40929226159777726,0.3565782054808849,0.018879244226433594,0.016447726132952638,16.57542387921382,0.2846102313626626,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA01_step,AA01,step,False,0.05086132006129,0.08622612672608457,False,False
W68,4780,-0.03624376596331583,0.0003285357923030473,0.4307395729250133,0.38823283329684727,0.006230183306631573,0.005615369167655683,5.8174477667032685,0.05850653492123033,0.2584808131855313,0.07021234503397428,0.32161937849033484,0.40296298239986533,0.004651877396248742,0.0058284248858072015,55.564837842452455,12.046538543363297,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA01_step,AA01,step,False,-1.4678962568650575,1.5750602922932553,False,False
W84,354,-0.018166522528082797,0.024245768904742466,0.2931019085507754,0.24952728514372177,0.015578190679528871,0.013262225575172858,1.1661509928720557,1.8281825148662085,0.15185413563745814,0.029526979193330426,0.2574074721864236,0.24255958541992004,0.013681052791101054,0.012891896513066868,11.099594304338394,2.2903518627691977,646.7304445115977,False,False,True,False,True,True,True,False,False,False,AA01_step,AA01,step,False,0.5961612992632143,0.6374405000530274,False,False
691,3214,0.1288034796761291,0.0036348056909240585,0.4366117439571057,0.3717413291394472,0.007701449587593111,0.006557192163556591,16.724576095859803,0.5543234970488583,-0.048624678698169214,0.002479495297844993,0.45172498364085023,0.37283165188736866,0.007968033927433968,0.006576424503944916,6.102468832462457,0.37702786618437567,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA01_timing,AA01,timing,False,0.5806841010982986,0.023484238094261724,False,False
703,11201,0.10081891481059105,0.01345614206251287,0.4869505966531147,0.38525231218435624,0.004601045241917341,0.003640129676596728,21.91217636638103,3.6966106314908656,0.21634354230192304,-0.003458849891758717,0.4515216419910594,0.38102851361922524,0.0042662880316492995,0.0036002203132557953,50.710017864941726,0.9607328415495683,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA01_timing,AA01,timing,False,0.4383243024796643,-0.13863926528998255,False,False
F51,11792,0.02123890263380629,0.00013975275675433957,0.2859438793770795,0.1937092665906637,0.0026332195431157577,0.0017838431358641019,8.065754596624082,0.0783436356844475,0.1539086094251161,0.002406906456556523,0.25120435516843553,0.18139384481635087,0.0023133078378398,0.0016704320379644722,66.53183242954738,1.4408885856197369,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA01_timing,AA01,timing,False,2.059268609210783,0.5045618322403499,False,False
F52,6019,-0.02472494121960009,-0.00101578467270829,0.2863543965365826,0.19256368538040694,0.0036909799306712276,0.0024820596670125515,6.698747130576704,0.4092507066644797,0.19661334111482454,0.0008476945635836841,0.22555289684311006,0.17364910658921223,0.002907275828909165,0.0022382592170813406,67.62803142369728,0.37872939698604985,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA01_timing,AA01,timing,False,1.0236627198622357,-0.002076986108576699,False,False
G96,14710,0.08462742573406011,0.006467874351040778,0.37263462840954875,0.1976785627102618,0.0030723937603695066,0.0016298710219768112,27.544459576002474,3.9683350791746266,0.16123488291601754,-0.004122709165422996,0.3482000632196471,0.1946246849499717,0.0028709293770210905,0.0016046916256987653,56.16121532161014,2.569159768393355,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA01_timing,AA01,timing,True,-1.5423939144500243,0.41832811555375177,False,False
T09,76,0.18658517766927216,0.03291725866013345,0.3044013265890978,0.25774757596117853,0.034917226865305205,0.029565674646246067,5.3436425060052155,1.1133606472366744,-0.050001646131799075,-0.07409124990132485,0.3201848783677315,0.2912998901653163,0.03672772442249484,0.03341438903934504,1.361414215501309,2.21734564154632,490.29880288748876,True,False,False,False,False,True,False,True,False,False,AA01_timing,AA01,timing,False,0.022215774765919735,0.05242208146408639,False,False
V00,470,0.059755900746184504,0.02844450321701987,0.49413212120126887,0.37444194080067356,0.0227926151348841,0.017271718799176283,2.62172200919271,1.6468831821402996,0.31358872848664104,-0.005049480006990376,0.4063921242869546,0.35360265805435953,0.018745470867593452,0.01631047436485565,16.728773083463206,0.3095851104043021,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA01_timing,AA01,timing,False,0.07577875693059859,0.07063258261571644,False,False
W68,4780,-0.05198877679817353,-0.007855900509570655,0.38011779498283527,0.40360401859300227,0.005497993891701098,0.005837696782889487,9.455953902867655,1.345719176884384,0.2689691995832624,0.05861020269151508,0.3225941293167874,0.3609549185290189,0.004665976115541819,0.005220823553766084,57.64478705481529,11.226237027151805,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA01_timing,AA01,timing,False,0.12293438136369031,0.09841786216618408,False,False
W84,354,0.005820635015753566,0.030165081739969485,0.29924454890596436,0.24642796026712996,0.015904668330943842,0.013097498316506815,0.36597022299603954,2.303117817694418,0.14120057558941898,0.01564331106361258,0.26834863829853395,0.2428374851305245,0.014262569209037745,0.01290666671604162,9.900079958942081,1.2120333938870211,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA01_timing,AA01,timing,False,0.054583971295403044,-0.12435836216482504,False,False
691,3214,0.8718823461366974,0.035900954215412485,6.732622025038837,1.305106136794752,0.11875756856244725,0.023020931658610282,7.34169920023437,1.5594918028430367,-0.7648619076456845,0.0780703260134105,6.609762314590601,1.8742880027322288,0.11659043064309633,0.033060802338589775,6.5602460118451775,2.361416556496694,716.8270511350477,True,False,True,False,False,True,False,False,False,False,AA01_trailing,AA01,trailing,False,-6.072985766623791,2.2485534502212734,True,False
703,11201,0.8155167082072851,0.06435902310807087,1.2454778429735003,0.7469658343472986,0.011768134062702235,0.007057848622879332,69.29872687225519,9.118787685448382,-0.2150700043975226,0.038093214451571565,1.4132194863944105,0.8562139973466178,0.013353072854517633,0.008090100650109728,16.106405375056408,4.708620584473803,941.5147765161167,True,True,True,True,False,False,False,False,False,False,AA01_trailing,AA01,trailing,False,-30.566574179781167,4.610819986357162,True,True
F51,11792,0.5094418556645826,0.04745196954334796,2.81548502009219,2.00387735469226,0.02592743091548994,0.01845344276603435,19.648759544480146,2.5714426378306317,-0.2619664151676831,-0.07539495423225619,2.4428818141391924,2.4823152075804775,0.02249617704189622,0.022859313971027802,11.644930366604271,3.2982159625530647,711.6464864123344,True,False,True,True,False,True,False,False,True,False,AA01_trailing,AA01,trailing,False,-18.085675296598435,-3.34169984298156,True,True
F52,6019,0.4772189013014608,-0.12384297465814378,4.3221276855593285,3.303876501848167,0.05571029024923644,0.042585488503858036,8.566081762749414,2.9081027131325317,-0.08390171780145293,-0.016788056415381523,4.835231259992494,2.5402202920070183,0.062323965535854696,0.03274230195408894,1.3462191803758805,0.5127329299852416,654.8380885051354,True,False,False,False,False,False,False,True,False,False,AA01_trailing,AA01,trailing,False,-4.4281795036168035,-0.5375466288085213,True,False
G96,14710,-0.6844355596723567,0.07411523836747123,67.9881726187044,1.2647075100769987,0.5605663602016425,0.010427585539319283,1.2209715178523324,7.107612600060196,1.7219692982345642,0.37984257813789185,63.9124174511821,23.16372819606899,0.5269615264293865,0.1909862598660031,3.267732484954592,1.988847671054406,768.1307070317077,False,True,True,False,True,False,True,False,False,True,AA01_trailing,AA01,trailing,True,2.950740746466128,2.01518922720337,False,False
T09,76,0.6600510125516591,-0.015184724801499927,0.7751426688075213,0.32111982039539866,0.08891496210943164,0.036834969628196684,7.423396432866998,0.4122366586635169,-0.3698721797633241,-0.22541252715069504,0.8076857680892109,0.5506359021517206,0.09264791161149732,0.06316226979380792,3.992234399349635,3.568784463993301,490.29880288748876,True,False,True,True,False,True,False,False,True,False,AA01_trailing,AA01,trailing,False,-3.197129744433278,-2.0830705650443626,True,False
V00,470,0.43481805615712904,-0.2878894340450721,3.178467032160321,3.897290562715477,0.1466117515429423,0.1797686085430741,2.9657790155366346,1.6014444144517663,-0.02444871103809361,0.353284837303281,2.868247395027036,4.148678691867503,0.1323023867129997,0.19136427826661112,0.1847941797991112,1.846137850299731,871.7454556161142,False,False,False,False,False,True,False,False,False,False,AA01_trailing,AA01,trailing,False,-2.5144773095013937,1.8742316163498371,False,False
W68,4780,0.03632294225755325,0.01889617553942077,1.1344353644454197,0.6841160206884435,0.0164083838919782,0.009895000319913382,2.213681889494977,1.9096690175333093,0.1936896459733272,-0.05647348638107684,1.0022467094242546,0.8434590568658487,0.014496417581925899,0.012199725463412758,13.361207683118828,4.629078461678671,922.4097525475556,False,False,True,True,True,True,True,False,True,False,AA01_trailing,AA01,trailing,False,-4.889437542052805,-8.616643158033344,True,True
W84,354,0.5161491330245064,-0.2732661165983187,2.551907383534181,2.105265314176027,0.1356323471715173,0.11189358901615942,3.805501738990014,2.4421963671113827,-0.2788118383150403,-0.3110739105001797,1.9210085331054256,2.7241792770685236,0.10210045159270664,0.1447884950092124,2.7307600893604347,2.1484711922752364,646.7304445115977,True,False,False,False,False,False,False,True,False,False,AA01_trailing,AA01,trailing,False,-4.063889812271284,-2.263237822232883,True,False
691,3214,0.13613875763801092,0.0036924751723982348,0.4354270633588009,0.3724611042268508,0.007680552857187846,0.00656988836705264,17.72512476241934,0.5620301238169652,-0.05516321875072883,0.0022605393808483275,0.4510482309851145,0.3746780269655567,0.007956096602033186,0.006608992946688981,6.933452609993679,0.34203991426270597,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
703,11201,0.10596755937673527,0.01377987932255961,0.48780085619099245,0.385894576413907,0.004609079080725703,0.0036461982322114847,22.99104821608975,3.7792457910885076,0.21368975691234662,-0.002752111452186647,0.45465122624799675,0.381955679819821,0.004295858503178712,0.0036089808192805092,49.74320191277886,0.7625730337728176,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA02_clean,AA02,clean,False,0.0,0.0,False,False
F51,11792,0.030476261980413838,0.000607134735934697,0.28591548080551216,0.195867801813104,0.0026329580244086235,0.0018037208025748416,11.574913727407019,0.33660128278611745,0.14711277002128678,0.0012047146172535354,0.2555793686082908,0.18449779546101602,0.002353596760674301,0.0016990159108426206,62.50551176792887,0.709066118548626,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
F52,6019,-0.017268718322460776,0.0005062424051965786,0.2862513072000036,0.19311407207456416,0.0036896511552901557,0.0024891539050155755,4.680311930763752,0.2033793106069152,0.19238552867590225,0.000854299610275179,0.22758629096445931,0.17526202823299278,0.0029334853685000334,0.0022590490547403502,65.58257652884559,0.3781677996245948,654.8380885051354,True,False,True,False,True,True,False,False,False,False,AA02_clean,AA02,clean,True,0.0,0.0,False,False
G96,14710,0.07079275686573822,0.006467874351040778,0.3212622380959296,0.1976785627102618,0.002648825472772363,0.0016298710219768112,26.726093354744048,3.9683350791746266,0.16702605703098156,-0.005042812344207323,0.2934811692270232,0.18243848941859217,0.0024197689757593866,0.0015042157486364126,69.02562133170768,3.3524528305056545,768.1307070317077,True,True,True,True,True,False,False,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
T09,76,0.18758608737704044,0.03538836868954113,0.30454192625159826,0.2581920965768825,0.03493335475268245,0.02961666465788223,5.369827453019986,1.1948802844051114,-0.05115665091324606,-0.07656830147185381,0.3207942911915789,0.2912626838432762,0.03679762886760137,0.03341012118150731,1.3902159592214147,2.2917696423751615,490.29880288748876,True,False,False,False,False,True,False,True,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
V00,470,0.06287298105620164,0.029277152013130595,0.4937642251563852,0.37510267379067336,0.02277564535574832,0.017302196139348733,2.7605356543863286,1.6921061220978972,0.3115752705535209,-0.006679720987877251,0.4082331893558976,0.35403439636308437,0.01883039286669904,0.016330388968030667,16.546403081399966,0.40903624530645694,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
W68,4780,-0.04955952264205588,-0.006673935827525007,0.38007972697371434,0.40386573148567034,0.005497443279011089,0.005841482177586238,9.015013002730049,1.142507265216505,0.2681575607141653,0.057883246066674506,0.32293874090658153,0.36125505273803776,0.00467096055047411,0.00522516467136083,57.40951091675284,11.077784090505903,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
W84,354,0.0058858451106142025,0.030193397515855088,0.2969090336315719,0.24682679857946754,0.015780537094612655,0.013118696333642278,0.37298129178528283,2.3015547237285725,0.14010232331513953,0.01791081087936441,0.26701919185942036,0.24232661194349936,0.014191909928007698,0.012879514112498755,9.87198509755533,1.3906433676704542,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA02_clean,AA02,clean,False,0.0,0.0,False,False
691,3214,0.05426485317724388,0.0028958148434548425,0.43038539669603215,0.3723600393171181,0.007591622263409368,0.006568105670370397,7.1479917327806755,0.4408904163217487,0.014145282781962963,0.007024498450112572,0.4382919848528537,0.3667263195883418,0.007731087568551513,0.006468731777930934,1.82966272940732,1.085915862840027,716.8270511350477,True,False,False,False,False,True,False,True,False,False,AA02_constant,AA02,constant,False,6.247580224637808,0.5151406845540988,True,False
703,11201,0.03189048926606482,0.01388586766429238,0.47802439318427303,0.3802854090667909,0.004516704312301525,0.0035931989486887844,7.060566081159904,3.8644861758516194,0.2504146822339263,-0.0026382516099740807,0.4190870595198948,0.36872102499882314,0.0039598237160118855,0.0034839306683799886,63.238846017653046,0.7572629484044398,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA02_constant,AA02,constant,False,6.285842369596765,0.02269831142400886,True,False
F51,11792,-0.04469377195396415,0.00035642340743529153,0.28327948250942353,0.19300048620114424,0.002608683463106589,0.0017773160705618976,17.132692634444776,0.2005402490523863,0.19749879187233074,0.004401798843406231,0.22412992924500486,0.17376233771257582,0.0020639830136276955,0.0016001544936684916,95.6881866606078,2.7508586582253876,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA02_constant,AA02,constant,False,16.095681215086802,1.3698387001527852,True,False
F52,6019,0.4827312809632496,0.0005062424051965786,0.2862513051302293,0.19311407207456416,0.003689651128611692,0.0024891539050155755,130.8338550547155,0.2033793106069152,-0.008284973600995433,-0.011123455159201087,0.5071680287077587,0.3080414082501108,0.0065371687603870245,0.003970515799367548,1.2673641915441285,2.8015138891961873,654.8380885051354,True,False,False,False,False,True,False,True,False,False,AA02_constant,AA02,constant,True,-28.006315602295437,-2.62199523837767,True,False
G96,14710,-0.01039967270129752,0.0038604681462953757,0.3213662103368674,0.19601929873756138,0.0026496827298278128,0.0016161902959039576,3.924874696969223,2.3886222780072828,0.22078513578465214,-0.0028151558662736034,0.2530910373374616,0.17032463814891824,0.002086750035121365,0.001404336354137185,105.80334590568789,2.004616527928038,768.1307070317077,True,False,True,False,True,False,False,False,False,False,AA02_constant,AA02,constant,False,16.82453378812229,1.0825063545856768,True,False
T09,76,0.08952288687459736,0.016952537049998228,0.2945116940408274,0.2606560942785015,0.033782808210919384,0.029899304578368376,2.6499539740944775,0.5669876704176957,0.00748203138957671,-0.037779518120545946,0.2900453931747231,0.2783195701943151,0.033270488365477364,0.03192544422333406,0.22488492826995382,1.1833670302677635,490.29880288748876,False,False,False,False,False,True,False,False,False,False,AA02_constant,AA02,constant,False,1.1820319071053937,0.8393815161595746,False,False
V00,470,0.03167040179020285,0.020323916256568472,0.5012630258024533,0.3738073197870048,0.02312153923668757,0.017242445914657265,1.3697358755402655,1.1787142240238517,0.32988128441633124,0.003238297561463026,0.3990937975998492,0.35224362234845497,0.01840882416083121,0.016247786722279525,17.9197368356761,0.1993069958890192,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA02_constant,AA02,constant,False,0.6951530248369887,0.4305382656187327,False,False
W68,4780,-0.06537443187089413,-0.006570786316796891,0.3821358076462637,0.4035879374466536,0.005527182268155313,0.005837464186453426,11.827804602635752,1.125623405458355,0.27726468987090536,0.05810022352182341,0.32007475106756234,0.3612657064374968,0.004629536026685286,0.005225318765631929,59.890383890029874,11.118981659829322,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,1.3847967912611625,0.029362513382033866,False,False
W84,354,-0.059948640294224136,0.03224442058343918,0.3009615966374546,0.24884629282710732,0.015995928388236758,0.013226031241905061,3.747743728229601,2.4379513395731807,0.18551347267594465,0.048534733087902446,0.2513320575052281,0.23896901401772164,0.013358148143946641,0.012701059796143136,13.887663969351294,3.821313643656786,646.7304445115977,True,False,True,True,True,True,False,False,True,False,AA02_constant,AA02,constant,False,2.33000140724347,1.6929922081554372,False,False
691,3214,0.1354634473065827,0.0025873310393533613,0.4383717448426888,0.37234218117129875,0.007732494465066148,0.006567790668285228,17.518725415010543,0.3939423727140321,-0.053112036099044864,0.0043135918604473855,0.4541144915340051,0.37431389118188174,0.008010182758364397,0.00660256990970057,6.63056483244208,0.6533201343479617,716.8270511350477,True,False,True,False,False,True,False,False,False,False,AA02_dcr,AA02,dcr,False,0.18168250822363627,0.21976615101062685,False,False
703,11201,0.10770105930634609,0.012415031496103695,0.48653638330943916,0.38754338781722103,0.004597131468431579,0.0036617773400597522,23.42788324543846,3.3904386703919873,0.21415413825470325,-0.0019163410203521685,0.45473845689990516,0.38208169200853415,0.004296682718568674,0.0036101714693901653,49.841738913885415,0.5308171749182538,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA02_dcr,AA02,dcr,False,0.0764307522657291,0.1637252985381689,False,False
F51,11792,0.03540628578518706,0.007847314111633386,0.2887694897293965,0.19905493293346083,0.0026592402168827923,0.001833070673503636,13.314436793036668,4.280966481578388,0.14378417475383184,-0.0013165714918214665,0.2613024220165541,0.18798561985582138,0.0024062996061199314,0.0017311348265521118,59.7532303908234,0.7605251027406525,711.6464864123344,True,True,True,False,True,False,False,False,False,True,AA02_dcr,AA02,dcr,False,-0.9888988511490312,-1.0394530671292426,False,False
F52,6019,-0.061257363588832305,-0.11267001079878144,0.3107048500772284,0.21905340710360582,0.004004846371725795,0.0028235003168923657,15.295808603623131,39.90437334988141,0.2000053122690413,0.04474535456486927,0.2629402522626801,0.22321021525903464,0.0033891820967491128,0.002877079712434764,59.01285518440731,15.552351355257713,654.8380885051354,True,True,True,True,True,False,False,False,False,False,AA02_dcr,AA02,dcr,True,1.6999346375219966,11.998681197808805,False,True
G96,14710,0.08207327698910234,0.0021547802932672484,0.3205259427662763,0.20091930464790891,0.0026427546757928355,0.0016565911240529168,31.055957535854166,1.3007315214846085,0.16182257222463947,-0.003067792510167374,0.29831306046424805,0.18616699998948535,0.002459608194544275,0.0015349575309081711,65.79201215200966,1.9986171919377387,768.1307070317077,True,False,True,False,True,True,False,False,False,False,AA02_dcr,AA02,dcr,False,-1.5081009838981052,0.918985756563936,False,False
T09,76,0.2021751504660209,0.045343599654938886,0.3043160257828632,0.25901102795763414,0.03490744219177418,0.02971060252973461,5.791749202227793,1.526175701403519,-0.05735829478200732,-0.08763273389702295,0.3245389317814979,0.2945453324838093,0.037227168602110255,0.03378666680496086,1.5407643647321572,2.5937075830207648,490.29880288748876,True,False,False,False,False,True,False,True,False,False,AA02_dcr,AA02,dcr,False,-0.11847788198165654,-0.23285673616512503,False,False
V00,470,0.06503500374932075,0.032620484297697136,0.4936447105155506,0.37534811600217916,0.022770132556449007,0.01731351754434282,2.856153937096927,1.884104961002327,0.30897395741623096,-0.0026127967240976444,0.410627458855064,0.354381201128696,0.018940832283369676,0.01634638587899916,16.312586099371913,0.15983941303223523,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA02_dcr,AA02,dcr,False,-0.09739680348590667,0.1760118245667294,False,False
W68,4780,-0.04808835525317219,-0.005530937551712973,0.38004681633440834,0.4037511931065228,0.005496967262112473,0.005839825503478289,8.748161115060368,0.9471066470083159,0.2677370160873347,0.05742367470957908,0.32279445800490614,0.36138848915244426,0.00466887365393162,0.0052270946851645,57.34509775433215,10.985772818035707,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA02_dcr,AA02,dcr,False,-0.06367777917514357,-0.06218100918026363,False,False
W84,354,0.008967474409378572,0.04393497449352889,0.297471597525864,0.2474900484622462,0.015810437028250184,0.013153947667191036,0.5671870039617144,3.340060003668161,0.144182322084609,0.005596547131906584,0.26737123215429914,0.24370238021519475,0.014210620658577878,0.01295263537115342,10.146096046661905,0.4320778723047013,646.7304445115977,False,True,True,False,True,False,True,False,False,True,AA02_dcr,AA02,dcr,False,0.2031505018412475,-0.6741571794165734,False,False
691,3214,0.09903289530834057,0.0014813917733691576,0.4353632639479541,0.3731481051901755,0.007679427491337854,0.006582006463642806,12.895869571012485,0.22506689738941438,-0.02285245712178419,0.0062942050013290105,0.44716428888029286,0.37158513705023816,0.007887587257666232,0.006554437071606654,2.897268375645931,0.9602968084925324,716.8270511350477,True,False,False,False,False,True,False,True,False,False,AA02_epoch,AA02,epoch,False,2.884044552292821,0.4333532845725572,False,False
703,11201,0.05896107798621154,0.013075926604497235,0.4832879769423974,0.38316223509271585,0.0045664382836164905,0.0036203811860438294,12.911830692588715,3.6117541033810174,0.23645088157676183,-0.0011149749681176355,0.4341492897668345,0.3736465252213374,0.004102142060596877,0.003530470193166742,57.6408320540604,0.31581486519152036,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA02_epoch,AA02,epoch,False,3.8319276948695156,0.32427152141615656,True,False
F51,11792,-0.009152632804712207,-0.002693015891041009,0.2828085661652902,0.19260275206428473,0.0026043468564855773,0.0017736533892538581,3.514367827741341,1.5183439489120867,0.17265751119516934,0.006125229680202521,0.2379335613558423,0.1751329551335377,0.0021910988446062095,0.0016127763290680608,78.79950811904145,3.797941208463775,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,7.9439091387706915,2.1004641999792013,True,False
F52,6019,0.2327312678514021,0.1505062424051163,0.2862512830973419,0.19311407207435802,0.0036896508446176406,0.0024891539050129184,63.07677274962317,60.464819833764025,0.09564359521848198,-0.06533572586484218,0.3508028114192004,0.2440907250342754,0.004521691135990282,0.0031462201323296337,21.152173455017593,20.766419105094222,654.8380885051354,True,True,True,True,False,False,False,False,False,False,AA02_epoch,AA02,epoch,True,-17.948742077148925,-17.089049720420075,True,True
G96,14710,0.018670216260879387,0.0006918704421102327,0.3214068022278113,0.19710424000728877,0.002650017412283359,0.0016251356985405967,7.045318334264225,0.42573087449346275,0.20217295426267654,-0.001131466128535389,0.2671850838172028,0.17388404685073452,0.002202956252046333,0.0014336838818555322,91.77347669745028,0.7892019592708257,768.1307070317077,True,False,True,False,True,True,False,False,False,False,AA02_epoch,AA02,epoch,False,10.740556011891313,1.8822581357250252,True,False
T09,76,0.11955060410059475,0.01864407537003915,0.30263399122391615,0.2593186209794602,0.034714499595405936,0.029745885869152455,3.4438233445374475,0.6267782863166876,-0.017485216287387934,-0.052710412024003304,0.3014626277920346,0.2822475327566737,0.03458013499472881,0.032376012430263855,0.5056433784903753,1.6280699217526748,490.29880288748876,True,False,False,False,False,True,False,True,False,False,AA02_epoch,AA02,epoch,False,0.6668132173368921,0.512812978026121,False,False
V00,470,0.047634079770772345,0.018226550145902513,0.4962199228462314,0.37485786385569564,0.0228889182435667,0.01729090389909611,2.0810979035307042,1.0541120494490352,0.32095490209968625,0.0012726559680271623,0.402494345528136,0.3523128957887105,0.01856567974024334,0.01625098206780569,17.287538435987233,0.07831255752526987,871.7454556161142,False,False,True,False,True,False,True,False,False,False,AA02_epoch,AA02,epoch,False,0.3547022160429497,0.3451765713266575,False,False
W68,4780,-0.05652371052537742,-0.006436955263728823,0.3813662839639063,0.40371794024826385,0.005516051938134033,0.0058393445367516525,10.247131673038275,1.102342090489083,0.27224280476339185,0.05877757073618517,0.32220702183579725,0.3609167704026258,0.004660377023381423,0.005220271782266151,58.41647647766082,11.259484790784107,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA02_epoch,AA02,epoch,False,0.6191399441177462,0.1210831106621453,False,False
W84,354,-0.03891196832483569,0.029884864244025103,0.2989071568244216,0.24497297726381415,0.0158867361441286,0.013020166842368014,2.449336853826752,2.2952750610521253,0.16654103342816165,0.03694105876864365,0.25673452304459987,0.23806659356886611,0.013645285947750255,0.012653096690427152,12.205023336694518,2.919527106482308,646.7304445115977,False,False,True,False,True,True,True,False,False,False,AA02_epoch,AA02,epoch,False,1.3429073837849734,1.0540158526122898,False,False
691,3214,0.12438791110630106,0.001997790370601115,0.4341079734223375,0.3721861729595186,0.007657285263524189,0.006565038819772437,16.244387772625927,0.3043074725749092,-0.04531589761893623,0.003457452544206282,0.4488297104636874,0.37274549482678443,0.007916963838906022,0.006574904768692972,5.723898522340359,0.5258559121143881,716.8270511350477,True,False,True,False,False,True,False,False,False,False,AA02_mag_dep,AA02,mag_dep,False,0.8773464215022972,0.12839034457896736,False,False
703,11201,0.10201779352320446,0.012405865698488814,0.48794405443090705,0.38670889679413967,0.004610432116505798,0.0036538924930597464,22.127599093796604,3.395246500014077,0.2184426274097859,-0.0020910977031067253,0.4525457151756474,0.38164821623951833,0.0042759641817263485,0.003606075691218366,51.08616866888566,0.5798818111885548,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA02_mag_dep,AA02,mag_dep,False,0.7841454567759499,0.12956440905556854,False,False
F51,11792,0.01658021089412068,-0.0022112687073068474,0.28567790911459057,0.1935047653753655,0.002630770257981209,0.001781959911093258,6.3024168848723185,1.2409194469196574,0.15695649467163747,0.003146926928613449,0.2495300963749218,0.17997171836466697,0.0022978898090121923,0.0016573358626817076,68.3046219431685,1.8987864798396743,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA02_mag_dep,AA02,mag_dep,False,2.9926197702162214,0.8182965948311341,False,False
