fake_code,real_code,bias_type,bias_params,injected_ra_arcsec,injected_dec_arcsec,recovered_mean_ra_arcsec,recovered_mean_dec_arcsec,recovered_rms_ra_arcsec,recovered_rms_dec_arcsec,n_obs,n_objects,recovery_error_ra,recovery_error_dec,detection_snr_ra,detection_snr_dec,detected_ra,detected_dec,scenario,target_station,applied_bias,is_target
AA06,W68,,{},0.0,0.0,-0.0736689107936498,-0.0079466901209609,0.3921222024636162,0.4046627722953223,4780,57,0.0736689107936498,0.0079466901209609,0.0,0.0,True,True,AA00_constant,AA00,constant,False
AA07,T09,,{},0.0,0.0,-0.0888252381409518,0.039977025685268,0.3050572572114773,0.2629006317379689,76,9,0.0888252381409518,-0.039977025685268,0.0,0.0,True,True,AA00_constant,AA00,constant,False
AA08,V00,,{},0.0,0.0,0.0089729189399711,0.0105021681944553,0.5062764894596773,0.3728366559007472,470,66,-0.0089729189399711,-0.0105021681944553,0.0,0.0,True,True,AA00_constant,AA00,constant,False
AA00,F51,TimingBias,{'delta_t_sec': 1.0},0.0140800935727715,0.0,0.0445563555441427,0.0006071347359346,0.3108843384183303,0.1958604375338504,11792,100,-0.0304762619713712,-0.0006071347359346,4.9181348490179335,0.0,True,True,AA00_timing,AA00,timing,True
AA01,G96,,{},0.0,0.0,0.0621985714048007,0.0059783454926545,0.3256647318723257,0.1974934267470656,14710,100,-0.0621985714048007,-0.0059783454926545,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA02,F52,,{},0.0,0.0,-0.0218424916262892,-0.0007373443038063,0.287245140107349,0.1931067669069043,6019,100,0.0218424916262892,0.0007373443038063,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA03,703,,{},0.0,0.0,0.1004101643987568,0.0155759251188829,0.4986339332062766,0.3858577729561354,11201,92,-0.1004101643987568,-0.0155759251188829,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA04,691,,{},0.0,0.0,0.1304109611578493,0.0028679875718438,0.4558300407425323,0.3718904980375782,3214,97,-0.1304109611578493,-0.0028679875718438,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA05,W84,,{},0.0,0.0,0.0059153293791027,0.0278621179420773,0.2967010320530079,0.2481744888519402,354,31,-0.0059153293791027,-0.0278621179420773,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA06,W68,,{},0.0,0.0,-0.0518818811915557,-0.007644441046689,0.3835971726357808,0.4035893794968635,4780,57,0.0518818811915557,0.007644441046689,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA07,T09,,{},0.0,0.0,0.1869833860167918,0.0329098646730829,0.3554929672124867,0.2580478557733537,76,9,-0.1869833860167918,-0.0329098646730829,0.0,0.0,False,True,AA00_timing,AA00,timing,False
AA08,V00,,{},0.0,0.0,0.0624776511731361,0.029532374700987,0.4973578579470186,0.3755237120321321,470,66,-0.0624776511731361,-0.029532374700987,0.0,0.0,True,True,AA00_timing,AA00,timing,False
AA00,F51,MagnitudeDependentBias,"{'slope_ra': 0.05, 'slope_dec': 0.02, 'ref_mag': 18.0}",0.0793094046811397,0.0317237618724559,0.109785665761454,0.0323308966084369,0.3254993137747949,0.2008265985906557,11792,100,-0.0304762610803143,-0.000607134735981,26.45869060479698,17.153675251544612,True,True,AA00_mag_dep,AA00,mag_dep,True
AA01,G96,,{},0.0,0.0,0.0121838466599547,0.004011585004222,0.319108772324277,0.1933219474571637,14710,100,-0.0121838466599547,-0.004011585004222,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA02,F52,,{},0.0,0.0,-0.0422221117324352,0.0002342077282315,0.2884629807585429,0.1906058010549012,6019,100,0.0422221117324352,-0.0002342077282315,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA03,703,,{},0.0,0.0,0.0834022762568296,0.013309796534495,0.4966325806259487,0.3879471739627172,11201,92,-0.0834022762568296,-0.013309796534495,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA04,691,,{},0.0,0.0,0.0893403829324543,0.00564568239193,0.4326082873840853,0.3696053929597604,3214,97,-0.0893403829324543,-0.00564568239193,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA05,W84,,{},0.0,0.0,-0.0306276709725701,0.0282446513826192,0.2940631264947753,0.2460482872194183,354,31,0.0306276709725701,-0.0282446513826192,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA06,W68,,{},0.0,0.0,-0.0530630301474343,-0.006886994809411,0.384727327778469,0.4039298091738939,4780,57,0.0530630301474343,0.006886994809411,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA07,T09,,{},0.0,0.0,0.109593003812408,0.0298085082007894,0.3117096073374357,0.2580906815029631,76,9,-0.109593003812408,-0.0298085082007894,0.0,0.0,False,True,AA00_mag_dep,AA00,mag_dep,False
AA08,V00,,{},0.0,0.0,0.0477822615036949,0.0171439002424293,0.499277467703917,0.3723428652132726,470,66,-0.0477822615036949,-0.0171439002424293,0.0,0.0,True,True,AA00_mag_dep,AA00,mag_dep,False
AA00,F51,CatalogEpochBias,"{'epoch_error_years': 5.0, 'pm_ra_median_masyr': 50.0, 'pm_dec_median_masyr': 30.0}",0.25,0.15,0.28047626248565,0.1506071347359832,0.4005092532813872,0.2470697298573082,11792,100,-0.0304762624856499,-0.0006071347359832,67.78306293443654,65.92732489732819,True,True,AA00_epoch,AA00,epoch,True
AA01,G96,,{},0.0,0.0,-0.0836151173615186,0.0053135782804359,0.3204448548904267,0.1924750353260479,14710,100,0.0836151173615186,-0.0053135782804359,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA02,F52,,{},0.0,0.0,-0.0831949087232602,-0.0011683102856804,0.2971404013014055,0.1918416561143353,6019,100,0.0831949087232602,0.0011683102856804,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA03,703,,{},0.0,0.0,-0.033155493823831,0.0118515148639411,0.4770456185969647,0.3784385892099769,11201,92,0.033155493823831,-0.0118515148639411,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA04,691,,{},0.0,0.0,-0.0337862774364664,0.0055421259410667,0.4196368619225885,0.3653524485269359,3214,97,0.0337862774364664,-0.0055421259410667,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA05,W84,,{},0.0,0.0,-0.1031679514493481,0.0471493171808341,0.3187777210102004,0.249175082971674,354,31,0.1031679514493481,-0.0471493171808341,0.0,0.0,False,True,AA00_epoch,AA00,epoch,False
AA06,W68,,{},0.0,0.0,-0.0674309882252078,-0.0077929427038484,0.3894290819901479,0.4044156272058687,4780,57,0.0674309882252078,0.0077929427038484,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA07,T09,,{},0.0,0.0,-0.0128536190537875,0.0230399862109093,0.2955095536321714,0.2592992947300846,76,9,0.0128536190537875,-0.0230399862109093,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA08,V00,,{},0.0,0.0,0.0226220124240165,0.0103895186011418,0.5047292879577443,0.3714985801169378,470,66,-0.0226220124240165,-0.0103895186011418,0.0,0.0,True,True,AA00_epoch,AA00,epoch,False
AA00,F51,SeasonalBias,"{'amplitude_ra': 0.3, 'amplitude_dec': 0.1, 'phase_days': 0.0}",-0.0042402754142522,-0.001413425138084,0.0262359899915814,-0.0008062904021018,0.3682504445218489,0.2129350049738486,11792,100,-0.0304762654058336,-0.0006071347359821,1.250387205914544,0.7208078109076711,True,True,AA00_seasonal,AA00,seasonal,True
AA01,G96,,{},0.0,0.0,0.0868163493482455,0.0083206229126266,0.3451555927384269,0.2046229092757179,14710,100,-0.0868163493482455,-0.0083206229126266,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA02,F52,,{},0.0,0.0,-0.0146156968075011,0.0055438927427419,0.2897270050568451,0.1961325969599382,6019,100,0.0146156968075011,-0.0055438927427419,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA03,703,,{},0.0,0.0,0.1172277514184169,0.0227335049003046,0.5134869993482027,0.3871206994145017,11201,92,-0.1172277514184169,-0.0227335049003046,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA04,691,,{},0.0,0.0,0.1419923450342143,0.0042862756122587,0.4678192880320337,0.377391645995649,3214,97,-0.1419923450342143,-0.0042862756122587,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA05,W84,,{},0.0,0.0,0.0278499939027509,0.0223654881252794,0.3092828030115885,0.2464490924944672,354,31,-0.0278499939027509,-0.0223654881252794,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA06,W68,,{},0.0,0.0,-0.0411742704844448,-0.0033449452155779,0.3832885540796996,0.4045455930524833,4780,57,0.0411742704844448,0.0033449452155779,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA07,T09,,{},0.0,0.0,0.1955024548016148,0.047303729692734,0.3666602890861646,0.2605366509879665,76,9,-0.1955024548016148,-0.047303729692734,0.0,0.0,False,True,AA00_seasonal,AA00,seasonal,False
AA08,V00,,{},0.0,0.0,0.0658232748944691,0.0230223174967329,0.4966497800336111,0.3746314742605283,470,66,-0.0658232748944691,-0.0230223174967329,0.0,0.0,True,True,AA00_seasonal,AA00,seasonal,False
AA00,F51,StepChangeBias,"{'delta_ra_before': 0.0, 'delta_dec_before': 0.0, 'delta_ra_after': 0.4, 'delta_dec_after': -0.2, 'change_mjd': 59945.0}",0.0901628222523745,-0.0450814111261872,0.1206390869480297,-0.0444742763902483,0.3282203693466531,0.2167332100270924,11792,100,-0.0304762646956552,-0.0006071347359388,29.830168244270094,22.58737559782193,True,True,AA00_step,AA00,step,True
AA01,G96,,{},0.0,0.0,0.0553552945005067,0.0073344687582039,0.3295606053058758,0.2003238515749162,14710,100,-0.0553552945005067,-0.0073344687582039,0.0,0.0,True,True,AA00_step,AA00,step,False
AA02,F52,,{},0.0,0.0,-0.0393092343897101,0.0049638018867909,0.2893129359812459,0.1932746225925186,6019,100,0.0393092343897101,-0.0049638018867909,0.0,0.0,True,True,AA00_step,AA00,step,False
AA03,703,,{},0.0,0.0,0.0878622502356438,0.0160780770613299,0.4857675090041096,0.3792678230006636,11201,92,-0.0878622502356438,-0.0160780770613299,0.0,0.0,True,True,AA00_step,AA00,step,False
AA04,691,,{},0.0,0.0,0.1201036053819499,0.0012260255073143,0.4512717258293918,0.3741707637703806,3214,97,-0.1201036053819499,-0.0012260255073143,0.0,0.0,False,True,AA00_step,AA00,step,False
AA05,W84,,{},0.0,0.0,-0.0227839790337134,0.0426128491786177,0.3018103401047708,0.2513190461862868,354,31,0.0227839790337134,-0.0426128491786177,0.0,0.0,True,True,AA00_step,AA00,step,False
AA06,W68,,{},0.0,0.0,-0.0542045971256557,-0.0067862236554764,0.3849729017566956,0.4032336899466975,4780,57,0.0542045971256557,0.0067862236554764,0.0,0.0,True,True,AA00_step,AA00,step,False
AA07,T09,,{},0.0,0.0,0.1634651283833993,-0.0246975239523512,0.338670929130222,0.2658786934427817,76,9,-0.1634651283833993,0.0246975239523512,0.0,0.0,False,True,AA00_step,AA00,step,False
AA08,V00,,{},0.0,0.0,0.0506411856117584,0.032038653226855,0.4989017149085136,0.3811570013931351,470,66,-0.0506411856117584,-0.032038653226855,0.0,0.0,True,True,AA00_step,AA00,step,False
AA00,F51,DCRBias,"{'bandpass_nm': 200.0, 'ref_wavelength_nm': 550.0}",-0.0058218494742763,-0.1390089914164516,0.0246544119130653,-0.1384018566804806,0.3169473980301076,0.2666095019880679,11792,100,-0.0304762613873416,-0.0006071347359709,1.9946537457831064,56.618844768086575,True,True,AA00_dcr,AA00,dcr,True
AA01,G96,,{},0.0,0.0,0.0710236687737329,-0.0016105777400182,0.3334408418428071,0.2052043991716915,14710,100,-0.0710236687737329,0.0016105777400182,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA02,F52,,{},0.0,0.0,-0.0169208332763196,0.0055369669212,0.2875944494864021,0.1947490569230668,6019,100,0.0169208332763196,-0.0055369669212,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA03,703,,{},0.0,0.0,0.1021813101921301,0.0083357494417197,0.494975970468715,0.3869255670102193,11201,92,-0.1021813101921301,-0.0083357494417197,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA04,691,,{},0.0,0.0,0.1335936031677955,-0.0058644578515917,0.4570093291059875,0.3778612478082193,3214,97,-0.1335936031677955,0.0058644578515917,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA05,W84,,{},0.0,0.0,0.0112309643747038,0.0363696528222737,0.3067661875784305,0.2588183188428744,354,31,-0.0112309643747038,-0.0363696528222737,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA06,W68,,{},0.0,0.0,-0.0488250483919775,-0.0018959324664501,0.3844829050235018,0.4047021737172416,4780,57,0.0488250483919775,0.0018959324664501,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA07,T09,,{},0.0,0.0,0.1980580885770854,0.0246742013938505,0.3617465062277132,0.2589638742523352,76,9,-0.1980580885770854,-0.0246742013938505,0.0,0.0,False,True,AA00_dcr,AA00,dcr,False
AA08,V00,,{},0.0,0.0,0.0608247580590392,0.0243763039755147,0.4977572836565803,0.3742706906264916,470,66,-0.0608247580590392,-0.0243763039755147,0.0,0.0,True,True,AA00_dcr,AA00,dcr,False
AA00,F51,,{},0.0,0.0,0.0304762619804138,0.0006071347359346,0.2875230986209416,0.1958604375338504,11792,100,-0.0304762619804138,-0.0006071347359346,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA01,G96,,{},0.0,0.0,0.0707927568657382,0.0064678743510407,0.3289590001423764,0.1977776303687236,14710,100,-0.0707927568657382,-0.0064678743510407,0.0,0.0,True,True,AA01_clean,AA01,clean,True
AA02,F52,,{},0.0,0.0,-0.0172687183224607,0.0005062424051965,0.286747983394066,0.1930986929718322,6019,100,0.0172687183224607,-0.0005062424051965,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA03,703,,{},0.0,0.0,0.1059675593767352,0.0137798793225596,0.4991568444196221,0.386123315041017,11201,92,-0.1059675593767352,-0.0137798793225596,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA04,691,,{},0.0,0.0,0.1361387576380109,0.0036924751723982,0.4561485481115754,0.3724214616555123,3214,97,-0.1361387576380109,-0.0036924751723982,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA05,W84,,{},0.0,0.0,0.0058858451106142,0.030193397515855,0.296547790539241,0.2483203768462128,354,31,-0.0058858451106142,-0.030193397515855,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA06,W68,,{},0.0,0.0,-0.0495595226420558,-0.006673935827525,0.3832577765138181,0.4038786297563346,4780,57,0.0495595226420558,0.006673935827525,0.0,0.0,True,True,AA01_clean,AA01,clean,False
AA07,T09,,{},0.0,0.0,0.1875860873770404,0.0353883686895411,0.3559690797642175,0.2589176481969038,76,9,-0.1875860873770404,-0.0353883686895411,0.0,0.0,False,True,AA01_clean,AA01,clean,False
AA08,V00,,{},0.0,0.0,0.0628729810562016,0.0292771520131305,0.4972297173035901,0.3758454489862393,470,66,-0.0628729810562016,-0.0292771520131305,0.0,0.0,True,True,AA01_clean,AA01,clean,False
