obs_code,program_code,band,astcat,n_objects,n_obs,bias_ra_arcsec,bias_ra_ci_low,bias_ra_ci_high,bias_dec_arcsec,bias_dec_ci_low,bias_dec_ci_high,bias_at_arcsec,bias_at_ci_low,bias_at_ci_high,bias_ct_arcsec,bias_ct_ci_low,bias_ct_ci_high,bias_ra_median_arcsec,bias_ra_median_ci_low,bias_ra_median_ci_high,bias_dec_median_arcsec,bias_dec_median_ci_low,bias_dec_median_ci_high,bias_at_median_arcsec,bias_at_median_ci_low,bias_at_median_ci_high,bias_ct_median_arcsec,bias_ct_median_ci_low,bias_ct_median_ci_high,rms_ra_arcsec,rms_ra_ci_low,rms_ra_ci_high,rms_dec_arcsec,rms_dec_ci_low,rms_dec_ci_high,rms_at_arcsec,rms_at_ci_low,rms_at_ci_high,rms_ct_arcsec,rms_ct_ci_low,rms_ct_ci_high,sem_ra_arcsec,sem_dec_arcsec,sem_at_arcsec,sem_ct_arcsec,resid_var_ra,resid_var_dec,resid_cov_ra_dec,resid_cov_n,resid_var_at,resid_var_ct,resid_cov_at_ct,chi2_per_obs,bias_significant,confidence_score,high_confidence,sigma_model_source,obs_epoch_start,obs_epoch_end
006,,,,125,1881,-0.07866960704692752,-0.11785519062984869,-0.041777044824608624,0.05867522675244036,0.009367273935573383,0.10902565306697716,0.04130926359856006,-0.0018703768268064078,0.08760453904965694,-0.017425593474920235,-0.06143761677620957,0.02535739584384377,-0.07791399559302525,-0.10434158949221105,-0.04727865937052896,0.04340021947967898,0.013029300311622194,0.07825531795901952,0.020416741873067714,-0.01858694598828976,0.045176786037154096,-0.012045790762677491,-0.04152294106910302,0.01795387920701797,0.3735314808780608,0.34250883021770123,0.4068230068724671,0.37360046233052685,0.3381273595599403,0.41236865287391117,0.3708580019612914,0.33663709299069283,0.40879596735517465,0.3769543694304872,0.3438994616524783,0.41354852727747243,0.019223780736460916,0.025597776914022933,0.022054338097469487,0.021840002530399312,0.14235414270680755,0.13166082147819363,-0.003245161960827358,1881.0,0.1444368809146626,0.1338308277828544,0.008994847397041743,2.9816362425197287,True,0.9518525460225138,True,0.0,56216.86242,61144.8448
006,,R,,121,1823,-0.08127615803416298,-0.12037319787073823,-0.043985633097601694,0.06321047638227331,0.014374456981238664,0.11570895319892319,0.042459106683337335,0.0007671339295856258,0.08677285472203237,-0.02126159197683919,-0.06581482367604272,0.022144185922144777,-0.07903353036426604,-0.10434158949221105,-0.04744801365144117,0.04236086661499883,0.013029300311622194,0.07930331242249622,0.02336046209554184,-0.01858694598828976,0.0478753955732125,-0.012045790762677491,-0.04907604556498497,0.01795387920701797,0.37659135556754264,0.34352361670995873,0.40830214742263043,0.3698109093333045,0.3315115843110982,0.4105668471097871,0.37261526056730715,0.3386272230091912,0.4091229734044491,0.3739523345788686,0.3393749249755347,0.4107325975874478,0.019914692134686204,0.02612235084008618,0.022669308538372113,0.022562987793010372,0.14337628084444604,0.13257403452710814,-0.0035742449370833023,1823.0,0.14623090353638726,0.13416704372971447,0.009078200910624775,3.0246233796686828,True,0.9513086880538293,True,0.0,56413.87771,61144.8448
010,,,,40,189,0.11435577281278098,-0.3130493794851,0.5043578149875887,-0.3020233864159615,-0.8290183862031407,0.161303439790279,0.11217989777859694,-0.39607141906266247,0.6355684848525532,0.21532683921339962,-0.20268006770627056,0.6227457197353975,0.1447046725317082,-0.3579360283435488,0.6333255576980943,-0.016697879999794107,-0.5690646620777355,0.3891009042042093,0.01923728118654444,-0.5451272275997877,0.41039710717390865,0.04673944125458925,-0.15275804541631105,0.3528242032303449,1.7339082071499274,1.398030301347693,2.124377836181401,1.7984529963584635,1.415831671565397,2.2206310865278076,1.7924460332604817,1.4382209418617844,2.206942999554177,1.6774759291219798,1.303822061552625,2.0856511271133096,0.21324055365386593,0.26615317182924064,0.2572331005615076,0.2190455858482687,5.126525030067709,4.335693266017983,1.3258986719462122,189.0,5.494008915127308,4.060215550476951,1.3871468704555774,10.394408960770843,False,0.7909002536741923,True,0.0,44841.87799,58781.81602
010,,B,,25,30,0.3253852655038798,-0.24198021422671168,0.905475274421404,0.11075976857796732,-0.5593325516403327,0.6874164757920272,-0.12010062843048956,-0.6711171495974557,0.44054751301733425,-0.22790496130088517,-0.8358997813093386,0.36847621486185816,0.3358768847125909,-0.5421494129666501,1.2609441848702578,0.10090241329194782,-0.5075637699160751,0.8694571198944345,-0.22167571893367713,-0.5776509394630123,0.6045901393815433,-0.07134879502230629,-1.16857793587994,0.5219376446591432,1.2932589423495748,1.0048887312375503,1.616488485276252,1.344654029572855,0.9899132491630664,1.7308590106080441,1.2481859313485837,0.9284800181276548,1.5868691253977936,1.3113490322785872,0.9477456536663204,1.7218369936940507,0.2832495776121747,0.31665749294393397,0.29078127595782466,0.31292189402290876,2.183780945549173,2.5588946314675365,0.33651040113729525,30.0,2.332706563111544,2.436914850615946,-0.05876672237215723,4.965618865054546,False,0.17418060688601764,False,0.0,44841.87799,50313.00625
010,,R,,4,11,0.20517256049051663,-0.2845102187939958,0.6948553397750291,0.38855012295293534,0.05664535825040673,0.7988976171434459,-0.37707264295177567,-0.9937016607819279,0.23955637487837655,0.0420825386641527,-0.10442662459379315,0.2136552968202285,0.25468090412741506,-0.549124425584654,0.8604528592918904,0.3510974925575283,-0.02533483993474306,0.8773403466314278,-0.3848250556616138,-1.2288576481217954,0.4902171876379204,0.01701894376602274,-0.14933034941916504,0.28362261654373033,0.5706770984530513,0.24935052918301237,0.8357242321646783,0.4927407093882708,0.1421240958932634,0.8603266921025574,0.7410168249684724,0.3111339203837991,1.1708997295531458,0.16173301589658345,0.045623672716511986,0.2778423590766549,0.31011333024159504,0.2047988223424218,0.38266431605595247,0.08971660155556956,0.25002506003879976,0.2079875052762688,0.19099697381090353,11.0,0.4280036644929794,0.03167272747317087,0.06213397502259428,12.76768415188993,True,0.0,False,0.0,58224.86364,58781.81602
012,,,,94,614,-0.07641826497241755,-0.1737144315017098,0.011139686624542233,-0.01238128237046364,-0.08024408791482299,0.05451178973035021,0.05843621811725038,-0.025074322148870135,0.15078148519071727,0.016082740674281854,-0.06063845086468941,0.09875751467602667,-0.029416158337944125,-0.07841459036247596,0.03681004840363298,0.006614335969175045,-0.039728373566716435,0.05461442137200123,0.009588347841789545,-0.05669127316284173,0.09718338190752965,0.02848620130682552,-0.04373895367256597,0.07079649777986201,0.5724269638799215,0.49901552480235734,0.6518035982557993,0.4745485160832607,0.42082275229773003,0.5369186888238526,0.5553798854273981,0.48966657322943963,0.6312054837498614,0.4948508898277961,0.43304876243285045,0.5648471822423885,0.047939818470011754,0.03535741289777361,0.04364881606660086,0.039842884945143486,0.3904755693642314,0.2689617771235176,-0.005263623850837839,614.0,0.3645367147118061,0.29418065702878976,0.008535561620048687,33.80923695330169,False,0.9368622674375722,True,0.0,48180.93368,56721.90888
012,,R,,69,417,-0.013212226688890768,-0.10476660607752035,0.08060823204655425,0.010490344770690503,-0.059450365838220685,0.082265607929983,0.03237178903829572,-0.0524969410165257,0.11368269738403392,-0.015083884241386025,-0.10194026999202825,0.06393368271893546,0.004436466911101398,-0.08810307711162352,0.10077780367252691,0.02158595054324182,-0.05280468516204451,0.08624612702092804,-0.015305719516435622,-0.0767980879596353,0.13883801122607403,0.0387101453585048,-0.041971481817256476,0.11307205396185054,0.537167887847633,0.46839842323416325,0.6176338042888113,0.4459700037039304,0.39512889428130826,0.4991799093239736,0.5204107867449335,0.45740589903832607,0.5863698286988405,0.46580269347757436,0.40606885564872885,0.5329657152836267,0.04934469342097364,0.03697408290815526,0.044308476297334094,0.042336496587566164,0.32813855232558736,0.25838214042770397,0.005214592009784119,417.0,0.3279196954544305,0.2568593911869819,0.027681544515207327,47.008991938672004,False,0.9278137163864187,True,0.0,51781.98711,56721.90888
012,,V,,29,185,-0.13888320563877968,-0.35759176726198144,0.03467496085215442,0.0432893182959073,-0.076247585046777,0.18343363277389566,0.0933437093951674,-0.0651022118221408,0.29064832731625556,0.008744288146420613,-0.15088969537787764,0.17835402339335432,-0.012531945362240216,-0.0681353804979916,0.07614204327607262,-0.014597832877427663,-0.06420566642191261,0.11324918206554457,0.020032367604057893,-0.049609976189570124,0.07411962507330136,-0.004420789100919666,-0.07696872143139154,0.06678878586250278,0.665814962181849,0.49312964076948024,0.8623628230429361,0.4664453103261603,0.3666423734068299,0.5781082283503032,0.5538830517858998,0.4165508993800664,0.7135623628599512,0.5715808754102111,0.4235180029935594,0.7437207670301395,0.10368348187024298,0.0688519200038427,0.08942572723639507,0.08717601766701857,0.5320627303045135,0.22646954750099055,-0.05784105726064415,185.0,0.38112373081277784,0.37795327443658794,-0.015035105956408536,3.0750885085215685,False,0.7817082548152455,True,0.0,51252.90676,54862.04362
024,,,,15,45,-0.06004501010813072,-0.2021515778077663,0.056350782017236964,-0.03379255275345372,-0.16606828395846876,0.10110521904205175,-0.03910515887063197,-0.13448805610025422,0.050544298968007315,0.04081748751938395,-0.09051852525976128,0.18308076109448995,0.006508961805229881,-0.175991273719554,0.15328283955445612,-0.0848450097347353,-0.29140746638347537,0.011543716945539018,0.00019113373264330788,-0.18503108603972093,0.05825032817509792,-0.03509279833353745,-0.16270126991331055,0.2795103446302455,0.3110907931689164,0.22364255584110662,0.4159017723107862,0.30001012998965104,0.22394305053735397,0.37581146900384904,0.31465947014226814,0.23884880534412423,0.39717446507774445,0.302844174057377,0.22001100371148502,0.397706254078188,0.06793202161681527,0.0691501274651133,0.04851182547772845,0.07379918734771142,0.12209452378881576,0.11870858539438942,-0.04438855352533087,45.0,0.12097044743000686,0.12115024179496015,0.005325898084502719,1.5214695932513,False,0.340105431937212,False,0.0,53748.80834,54386.8737
024,,R,,13,33,0.019819953217080785,-0.10945492496666354,0.16361893739369615,-0.13611795877247018,-0.25328477527983384,-0.01608495781948509,-0.02300840229426346,-0.12227177164822112,0.08361515504419764,0.11544350999028194,-0.03276066344236585,0.2785644905098197,0.07839907272566239,-0.175991273719554,0.11809653367019081,-0.08505796323277082,-0.29730965662935205,-0.017801333403610897,-0.026132002095212704,-0.18503108603972093,0.16026814617042662,0.04130916167903611,-0.09329013063112698,0.2795103446302455,0.27820158559388847,0.1890446033708417,0.38047955896746133,0.288893209906788,0.2034521192840572,0.3671468554582628,0.28357964306747124,0.21032092872010022,0.3711919092067098,0.2786890556785799,0.1906989913904456,0.38797301434597703,0.07379765792971367,0.06324827400734354,0.05546896356059376,0.08410746281545228,0.08499973361995009,0.09134482856960864,-0.026901441292783643,33.0,0.10881860581087514,0.07407389184188878,-0.005565216690856512,1.3123004398364866,True,0.2169680512692093,False,0.0,53748.80834,54386.8737
